timestamp,latencia_h11_h61,latencia_h12_h62,latencia_h13_h63,latencia_h14_h64,banda_h11_h61,banda_h12_h62,banda_h13_h63,banda_h14_h64,categoria
2025-11-27 17:36:45,18.683272369405497,11.230188350521459,9.225451104189345,25.591909694401426,99.98408508300781,99.98664855957031,99.98664855957031,99.98408508300781,mice
2025-11-27 17:36:46,18.1,10.70395836097746,8.841774172879193,24.4,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:47,18.1,10.602114996113146,8.84,24.4,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:48,18.1,10.89323082666329,9.152146976567883,24.782443833728227,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:49,18.1,10.80233693997512,8.877328248475983,24.418118772514184,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:50,18.1,10.8,8.850525564656538,24.4,99.9871826171875,99.9871826171875,99.9871826171875,99.9871826171875,mice
2025-11-27 17:36:51,18.1,10.702533660544127,9.073667814952545,24.49517059825137,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:52,18.002991138171126,10.602627527753873,8.875952699496292,24.5,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:53,18.096905502392914,10.891692883035553,9.073790012194307,24.5,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:54,18.003196136588443,10.60851337625661,8.983050578011277,24.5,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:55,18.09669887253654,10.697058774494533,8.873347860070254,24.40532362880414,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:56,18.1,10.603035642189433,9.034629170870707,24.494529030083264,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:57,18.1,10.6,8.904545762921815,24.40561679680051,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:58,18.0036143068825,10.6,8.832338797809001,24.4,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:36:59,18.0,10.503338206592858,8.80103205477997,24.4,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:00,18.0,10.789585733163491,9.233864331413079,24.49395471727398,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:01,18.0,10.510626499668707,8.826042033076028,24.406184702774038,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:02,18.0,10.596349806770867,8.91586683298909,24.493696610785825,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:03,18.0,10.503742457987446,8.766149958479062,24.406441577203953,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:04,18.095767279818574,10.692257900144412,9.009675214293894,24.4,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:05,18.1,10.507907574081694,8.828112207426896,24.4,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:06,18.1,10.595888241911473,8.99248714788246,24.4,99.99038696289062,99.99038696289062,99.99038696289062,99.99038696289062,mice
2025-11-27 17:37:07,18.00454295245343,11.270014211432123,10.051822276827147,25.79330841894682,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:08,18.0,10.630236536330159,8.981228067247168,24.692571026066936,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:09,18.0,10.6,8.920447484695337,24.414507613633116,99.99102783203125,99.99028015136719,99.99028015136719,99.99102783203125,mice
2025-11-27 17:37:10,18.09514862995216,10.886306613863367,9.19664543643216,24.49260031753839,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:11,18.004954108687244,10.518498364887058,8.866840123509734,24.5,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:12,18.0,10.595270764459439,8.869043977301361,24.5,99.99028015136719,99.99028015136719,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:13,18.0,10.504828898506672,8.85097617545959,24.407789899542077,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:14,18.0,10.690115894296019,8.954506801858411,24.676239908908734,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:15,18.0,10.605041030843218,8.874622228581508,24.51612718834107,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:16,18.0,10.6,8.860523965994169,24.40820701169886,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:17,18.0,10.6,8.90732667049156,24.7667093746785,99.99038696289062,99.99038696289062,99.99102783203125,99.99038696289062,mice
2025-11-27 17:37:18,18.0,10.789256941211768,8.966726507850167,24.525399681844824,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:19,18.0,10.610915790479217,8.94166664483329,24.5,99.99038696289062,99.99038696289062,99.98974609375,99.98974609375,mice
2025-11-27 17:37:20,18.0,10.6,8.902261377748836,24.5,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:21,18.0,10.6,8.90942367876868,24.408841044750535,99.99038696289062,99.99038696289062,99.99038696289062,99.99038696289062,mice
2025-11-27 17:37:22,18.0,10.6,8.89118702825485,24.4,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:23,18.0,10.505909720998252,8.880604095069716,24.49090462212643,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:24,18.0937073014937,10.593977165506969,8.908156365065377,24.409234438585834,99.99038696289062,99.99038696289062,99.99102783203125,99.99038696289062,mice
2025-11-27 17:37:25,18.1,11.162930751500317,9.10683183978337,24.4,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:26,18.1,10.637418851497436,8.979551176681738,24.85233404588584,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:27,18.1,11.161640260631163,9.885690977288322,24.448383594701014,99.99038696289062,99.99038696289062,99.98974609375,99.98974609375,mice
2025-11-27 17:37:28,18.1,11.106493846145051,9.93133346354058,25.480912447163316,99.99038696289062,99.99038696289062,99.98974609375,99.98974609375,mice
2025-11-27 17:37:29,18.1,11.193395866039719,9.92068401783906,24.970218365242975,99.99102783203125,99.99038696289062,99.99038696289062,99.99038696289062,mice
2025-11-27 17:37:30,18.00692870130557,11.2,10.36640630036121,24.540706544264,35.59196472167969,35.59196472167969,35.59196472167969,35.59196472167969,mice
2025-11-27 17:37:31,18.092955099451427,11.106815933634707,9.972482709977506,24.5,99.98416900634766,99.98416900634766,99.98416900634766,99.98416900634766,mice
2025-11-27 17:37:32,18.1,10.63435735885295,9.150896236065268,24.5,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:33,18.1,10.6,9.052906670356794,24.58937001088815,99.98846435546875,99.98974609375,99.98974609375,99.98846435546875,mice
2025-11-27 17:37:34,18.1,10.971521093224977,9.105568248954667,24.6,99.99038696289062,30.44805145263672,30.44805145263672,30.448692321777344,mice
2025-11-27 17:37:35,18.1,10.907214285935476,9.211733748407934,24.6,99.99102783203125,99.98479461669922,99.98479461669922,99.98543548583984,mice
2025-11-27 17:37:36,18.1,10.807330225323195,9.183048075702446,24.511009824299613,30.404510498046875,99.99038696289062,99.99038696289062,30.404510498046875,mice
2025-11-27 17:37:37,28.233113945053056,11.077620172051418,8.97695397727557,24.85544815867476,25.205116271972656,25.228286743164062,99.99102783203125,25.205116271972656,mice
2025-11-27 17:37:38,18.978070943004425,11.284810939125757,9.918399189786241,24.9,39.98393249511719,39.98393249511719,99.99102783203125,40.00099182128906,mice
2025-11-27 17:37:39,18.1,11.3,10.092040878976102,24.988467861702468,99.99102783203125,34.90815734863281,99.99102783203125,34.90815734863281,mice
2025-11-27 17:37:40,18.191943032146575,11.668620454626073,10.834906055740428,24.911638378783312,30.4442138671875,30.4442138671875,99.99102783203125,30.449722290039062,mice
2025-11-27 17:37:41,18.108175887954314,11.331644368280433,10.073561927127058,24.9,30.216232299804688,30.216232299804688,99.99038696289062,99.98377227783203,mice
2025-11-27 17:37:42,18.1,11.3,9.981653334438498,24.988058935791827,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:37:43,18.1,11.575461689989584,10.547736805074894,25.0,35.59184265136719,35.59184265136719,99.99102783203125,35.59184265136719,mice
2025-11-27 17:37:44,18.1,11.78328115476817,10.7828878271109,24.56057773392329,30.398902893066406,99.98544311523438,99.99102783203125,30.398902893066406,mice
2025-11-27 17:37:45,18.1,11.067259861623858,9.427934946977757,24.85080530988191,28.739593505859375,28.739593505859375,34.79437255859375,29.67181396484375,mice
2025-11-27 17:37:46,66.17836165794412,59.19615314837997,10.395277832559426,25.075161929893294,12.576797485351562,12.576797485351562,34.796836853027344,67.5132064819336,mice
2025-11-27 17:37:47,106.85366461466705,99.12414741787845,9.36878525558444,24.487314209646584,5.94598388671875,5.94598388671875,63.135467529296875,63.135467529296875,mice
2025-11-27 17:37:48,60.038431079638706,53.40976724879793,10.570354267058029,25.273086451347748,15.075843811035156,15.075843811035156,95.02555084228516,39.85980224609375,mice
2025-11-27 17:37:49,37.679446425626196,14.590839605674258,10.02748680349322,24.964005917909606,34.177703857421875,93.06129455566406,30.2227783203125,30.2227783203125,mice
2025-11-27 17:37:50,19.80742732015474,11.853851568227642,11.08536972009154,25.16098279406234,99.36495971679688,99.99028015136719,30.217193603515625,30.217193603515625,mice
2025-11-27 17:37:51,18.1,11.446861038169153,11.018681704768087,25.2,99.99102783203125,34.907440185546875,99.99052429199219,34.907440185546875,mice
2025-11-27 17:37:52,18.1,11.03792129833947,10.365647638137776,24.76610946576041,33.50743865966797,33.50743865966797,30.21971893310547,30.21971893310547,mice
2025-11-27 17:37:53,18.009688784889885,11.09040899495496,10.3,25.219392038529566,34.873252868652344,30.4490966796875,30.21056365966797,30.21056365966797,mice
2025-11-27 17:37:54,18.090204085520647,11.280558822885128,10.57119039546516,24.867681609907887,99.98069763183594,99.98438262939453,99.98438262939453,99.98069763183594,mice
2025-11-27 17:37:55,18.1,11.390203553004882,10.960998758967017,25.145035221084502,35.031951904296875,35.031951904296875,99.99102783203125,35.031951904296875,mice
2025-11-27 17:37:56,18.1,11.30992686291475,10.639300814797977,25.2,99.9885025024414,99.9885025024414,99.99102783203125,99.9885025024414,mice
2025-11-27 17:37:57,18.1,11.210057136815959,10.6,25.11400157591578,35.59186553955078,99.99102783203125,99.99102783203125,35.59186553955078,mice
2025-11-27 17:37:58,18.1,11.2,10.510022425717045,25.185876781562335,99.98544311523438,99.98974609375,99.98974609375,99.98544311523438,mice
2025-11-27 17:37:59,18.1,11.379378617763907,10.58986232498904,25.114241151715362,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:38:00,18.1,11.4,10.6,25.1856305430132,99.99038696289062,99.99038696289062,99.99038696289062,99.99038696289062,mice
2025-11-27 17:38:01,18.1,11.4,10.958467010186059,25.712679860994115,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:38:02,18.1,11.4,10.641479148143766,25.54415590010971,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:38:03,18.1,11.310856801754738,10.420981826752982,25.5,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
2025-11-27 17:38:04,18.1,11.121913862765512,10.221164978051013,25.33003199391599,99.98974609375,99.98974609375,99.99038696289062,99.98974609375,mice
2025-11-27 17:38:05,18.1,11.011066745892162,10.289312128988467,25.384843709526276,99.99102783203125,99.99102783203125,99.99102783203125,99.99102783203125,mice
