run_id,rota_id,ts_epoch,gargalo_Mbps,banda_media_Mbps,util_max_pct
0,h11_h61,1764275804,100.0,100.0,0.0
0,h11_h61,1764275805,99.983312,99.98536533333333,0.016688
0,h11_h61,1764275806,99.990592,99.990592,0.009408
0,h11_h61,1764275807,99.990592,99.990592,0.009408
0,h11_h61,1764275808,99.990592,99.990592,0.009408
0,h11_h61,1764275809,99.990592,99.99111466666666,0.009408
0,h11_h61,1764275810,99.98656,99.98656,0.01344
0,h11_h61,1764275811,99.990592,99.99085333333335,0.009408
0,h11_h61,1764275812,99.990592,99.990592,0.009408
0,h11_h61,1764275813,99.990592,99.99085333333335,0.009408
0,h11_h61,1764275814,99.990592,99.990592,0.009408
0,h11_h61,1764275815,99.990592,99.990592,0.009408
0,h11_h61,1764275816,99.990592,99.990592,0.009408
0,h11_h61,1764275817,99.990592,99.99085333333335,0.009408
0,h11_h61,1764275818,99.990592,99.990592,0.009408
0,h11_h61,1764275819,99.990592,99.990592,0.009408
0,h11_h61,1764275820,99.990592,99.990592,0.009408
0,h11_h61,1764275821,99.990592,99.990592,0.009408
0,h11_h61,1764275822,99.990592,99.990592,0.009408
0,h11_h61,1764275823,99.990592,99.990592,0.009408
0,h11_h61,1764275824,99.990592,99.990592,0.009408
0,h11_h61,1764275825,99.990592,99.990592,0.009408
0,h11_h61,1764275826,99.98992,99.99062933333335,0.01008
0,h11_h61,1764275827,99.990592,99.990592,0.009408
0,h11_h61,1764275828,99.990592,99.990592,0.009408
0,h11_h61,1764275829,99.990592,99.990592,0.009408
0,h11_h61,1764275830,99.990592,99.99085333333335,0.009408
0,h11_h61,1764275831,99.990592,99.99085333333335,0.009408
0,h11_h61,1764275832,99.989808,99.99059199999999,0.010192
0,h11_h61,1764275833,99.990592,99.99085333333335,0.009408
0,h11_h61,1764275834,99.990592,99.990592,0.009408
0,h11_h61,1764275835,99.990592,99.990592,0.009408
0,h11_h61,1764275836,99.990592,99.99085333333335,0.009408
0,h11_h61,1764275837,99.98992,99.98992,0.01008
0,h11_h61,1764275838,99.990592,99.99085333333335,0.009408
0,h11_h61,1764275839,99.98992,99.990144,0.01008
0,h11_h61,1764275840,99.990592,99.990592,0.009408
0,h11_h61,1764275841,99.98992,99.990368,0.01008
0,h11_h61,1764275842,99.990592,99.990592,0.009408
0,h11_h61,1764275843,99.990592,99.990592,0.009408
0,h11_h61,1764275844,99.98992,99.98992,0.01008
0,h11_h61,1764275845,99.990592,99.990592,0.009408
0,h11_h61,1764275846,99.990592,99.990592,0.009408
0,h11_h61,1764275847,99.98992,99.99040533333334,0.01008
0,h11_h61,1764275848,99.98992,99.990144,0.01008
0,h11_h61,1764275849,99.990592,99.990592,0.009408
0,h11_h61,1764275850,32.46328,54.97264533333333,67.53672
0,h11_h61,1764275851,99.9834,99.98579733333334,0.0166
0,h11_h61,1764275852,99.990592,99.990592,0.009408
0,h11_h61,1764275853,99.987904,99.98861333333333,0.012096
0,h11_h61,1764275854,99.98992,99.990368,0.01008
0,h11_h61,1764275855,99.990592,99.99062933333335,0.009408
0,h11_h61,1764275856,27.023840000000007,75.66811733333334,72.97616
0,h11_h61,1764275857,21.571879999999993,44.25029599999999,78.42812
0,h11_h61,1764275858,37.068592,37.088672,62.931408000000005
0,h11_h61,1764275859,99.990592,99.990592,0.009408
0,h11_h61,1764275860,27.065472,75.68221866666667,72.934528
0,h11_h61,1764275861,26.826415999999995,75.60208533333333,73.173584
0,h11_h61,1764275862,99.990592,99.990592,0.009408
0,h11_h61,1764275863,32.463151999999994,77.48170666666667,67.536848
0,h11_h61,1764275864,27.017960000000002,75.66664266666668,72.98204
0,h11_h61,1764275865,25.278048,25.94995733333333,74.721952
0,h11_h61,1764275866,8.330128000000002,46.79167999999999,91.669872
0,h11_h61,1764275867,1.3772160000000042,45.887216,98.622784
0,h11_h61,1764275868,10.950568000000004,69.18142133333333,89.049432
0,h11_h61,1764275869,30.980320000000006,51.73516800000001,69.01968
0,h11_h61,1764275870,99.334112,99.64890133333334,0.665888
0,h11_h61,1764275871,99.990592,99.990592,0.009408
0,h11_h61,1764275872,30.277496,53.515456,69.722504
0,h11_h61,1764275873,31.709655999999995,54.46974399999999,68.290344
0,h11_h61,1764275874,99.97976,99.98337066666666,0.02024
0,h11_h61,1764275875,31.876064,54.58090666666667,68.123936
0,h11_h61,1764275876,99.987944,99.98882666666667,0.012056
0,h11_h61,1764275877,32.463176000000004,77.48145333333333,67.536824
0,h11_h61,1764275878,99.984736,99.98841599999999,0.015264
0,h11_h61,1764275879,99.990592,99.990592,0.009408
0,h11_h61,1764275880,99.98992,99.990368,0.01008
0,h11_h61,1764275881,99.990592,99.990592,0.009408
0,h11_h61,1764275882,99.990592,99.990592,0.009408
0,h11_h61,1764275883,99.990592,99.990592,0.009408
0,h11_h61,1764275884,99.989248,99.98924800000002,0.010752
0,h11_h61,1764275885,99.990592,99.990592,0.009408
