run_id,rota_id,interface,ts_epoch,taxa_Mbps,capacidade_Mbps,banda_disp_Mbps,util_pct
0,h11_h61,s1-eth1,1764293640,0.0,100.0,100.0,0.0
0,h11_h61,s2-eth2,1764293640,0.0,100.0,100.0,0.0
0,h11_h61,s3-eth2,1764293640,0.0,100.0,100.0,0.0
0,h11_h61,s1-eth1,1764293641,94.007792,100.0,5.992208000000005,94.007792
0,h11_h61,s2-eth2,1764293641,93.99576,100.0,6.004239999999996,93.99576
0,h11_h61,s3-eth2,1764293641,93.970688,100.0,6.0293120000000044,93.970688
0,h11_h61,s1-eth1,1764293642,93.736368,100.0,6.263632000000001,93.736368
0,h11_h61,s2-eth2,1764293642,93.735584,100.0,6.264415999999997,93.735584
0,h11_h61,s3-eth2,1764293642,93.748288,100.0,6.251711999999998,93.74828799999999
0,h11_h61,s1-eth1,1764293643,93.723664,100.0,6.276336000000001,93.72366400000001
0,h11_h61,s2-eth2,1764293643,93.724448,100.0,6.275552000000005,93.724448
0,h11_h61,s3-eth2,1764293643,93.736368,100.0,6.263632000000001,93.736368
0,h11_h61,s1-eth1,1764293644,93.712528,100.0,6.287471999999994,93.712528
0,h11_h61,s2-eth2,1764293644,93.712528,100.0,6.287471999999994,93.712528
0,h11_h61,s3-eth2,1764293644,93.700608,100.0,6.299391999999997,93.70060800000002
0,h11_h61,s1-eth1,1764293645,93.701488,100.0,6.298512000000002,93.70148799999998
0,h11_h61,s2-eth2,1764293645,93.702272,100.0,6.297728000000006,93.702272
0,h11_h61,s3-eth2,1764293645,93.726088,100.0,6.273911999999996,93.726088
0,h11_h61,s1-eth1,1764293646,93.684936,100.0,6.315064000000007,93.684936
0,h11_h61,s2-eth2,1764293646,93.696048,100.0,6.303951999999995,93.696048
0,h11_h61,s3-eth2,1764293646,93.707944,100.0,6.292056000000002,93.70794399999998
0,h11_h61,s1-eth1,1764293647,93.669016,100.0,6.330984000000001,93.669016
0,h11_h61,s2-eth2,1764293647,93.762592,100.0,6.237408000000002,93.762592
0,h11_h61,s3-eth2,1764293647,93.737992,100.0,6.2620079999999945,93.73799200000002
0,h11_h61,s1-eth1,1764293648,93.737992,100.0,6.2620079999999945,93.73799200000002
0,h11_h61,s2-eth2,1764293648,93.726088,100.0,6.273911999999996,93.726088
