ts_epoch,banda_delta_micro_longa__h11_h61,banda_delta_micro_longa__h12_h62,banda_delta_micro_longa__h13_h63,banda_delta_micro_longa__h14_h64,banda_media_Mbps__h11_h61,banda_media_Mbps__h12_h62,banda_media_Mbps__h13_h63,banda_media_Mbps__h14_h64,banda_media_curta_15s__h11_h61,banda_media_curta_15s__h12_h62,banda_media_curta_15s__h13_h63,banda_media_curta_15s__h14_h64,banda_media_longa_30s__h11_h61,banda_media_longa_30s__h12_h62,banda_media_longa_30s__h13_h63,banda_media_longa_30s__h14_h64,banda_media_micro_5s__h11_h61,banda_media_micro_5s__h12_h62,banda_media_micro_5s__h13_h63,banda_media_micro_5s__h14_h64,bdp__h11_h61,bdp__h12_h62,bdp__h13_h63,bdp__h14_h64,gargalo_Mbps__h11_h61,gargalo_Mbps__h12_h62,gargalo_Mbps__h13_h63,gargalo_Mbps__h14_h64,gargalo_min_curta_15s__h11_h61,gargalo_min_curta_15s__h12_h62,gargalo_min_curta_15s__h13_h63,gargalo_min_curta_15s__h14_h64,gargalo_min_longa_30s__h11_h61,gargalo_min_longa_30s__h12_h62,gargalo_min_longa_30s__h13_h63,gargalo_min_longa_30s__h14_h64,gargalo_min_micro_5s__h11_h61,gargalo_min_micro_5s__h12_h62,gargalo_min_micro_5s__h13_h63,gargalo_min_micro_5s__h14_h64,latencia_delta_micro_longa__h11_h61,latencia_delta_micro_longa__h12_h62,latencia_delta_micro_longa__h13_h63,latencia_delta_micro_longa__h14_h64,latencia_jitter_curta_15s__h11_h61,latencia_jitter_curta_15s__h12_h62,latencia_jitter_curta_15s__h13_h63,latencia_jitter_curta_15s__h14_h64,latencia_jitter_longa_30s__h11_h61,latencia_jitter_longa_30s__h12_h62,latencia_jitter_longa_30s__h13_h63,latencia_jitter_longa_30s__h14_h64,latencia_jitter_micro_5s__h11_h61,latencia_jitter_micro_5s__h12_h62,latencia_jitter_micro_5s__h13_h63,latencia_jitter_micro_5s__h14_h64,latencia_media_curta_15s__h11_h61,latencia_media_curta_15s__h12_h62,latencia_media_curta_15s__h13_h63,latencia_media_curta_15s__h14_h64,latencia_media_longa_30s__h11_h61,latencia_media_longa_30s__h12_h62,latencia_media_longa_30s__h13_h63,latencia_media_longa_30s__h14_h64,latencia_media_micro_5s__h11_h61,latencia_media_micro_5s__h12_h62,latencia_media_micro_5s__h13_h63,latencia_media_micro_5s__h14_h64,latencia_ms__h11_h61,latencia_ms__h12_h62,latencia_ms__h13_h63,latencia_ms__h14_h64,latencia_p95_curta_15s__h11_h61,latencia_p95_curta_15s__h12_h62,latencia_p95_curta_15s__h13_h63,latencia_p95_curta_15s__h14_h64,latencia_p95_longa_30s__h11_h61,latencia_p95_longa_30s__h12_h62,latencia_p95_longa_30s__h13_h63,latencia_p95_longa_30s__h14_h64,latencia_p95_micro_5s__h11_h61,latencia_p95_micro_5s__h12_h62,latencia_p95_micro_5s__h13_h63,latencia_p95_micro_5s__h14_h64,util_max_pct__h11_h61,util_max_pct__h12_h62,util_max_pct__h13_h63,util_max_pct__h14_h64,utilizacao_media_curta_15s__h11_h61,utilizacao_media_curta_15s__h12_h62,utilizacao_media_curta_15s__h13_h63,utilizacao_media_curta_15s__h14_h64,utilizacao_media_longa_30s__h11_h61,utilizacao_media_longa_30s__h12_h62,utilizacao_media_longa_30s__h13_h63,utilizacao_media_longa_30s__h14_h64,utilizacao_media_micro_5s__h11_h61,utilizacao_media_micro_5s__h12_h62,utilizacao_media_micro_5s__h13_h63,utilizacao_media_micro_5s__h14_h64,melhor_rota
1764271959,0.9999183575763209,0.9999076542008607,0.9999090230841167,0.9999142007544253,99.990592,99.99085333333335,99.990592,99.9907488,99.99158755555555,99.99131377777779,99.99117688888889,99.9915552,99.99158755555555,99.99131377777779,99.99117688888889,99.9915552,99.99158755555555,99.99131377777779,99.99117688888889,99.9915552,1809.8297152000002,1148.1001469792445,1087.4732831165054,2479.429645864021,99.990592,99.990592,99.990592,99.990592,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,0.0,0.0,0.0,0.0,0.38068669518258125,0.39904408881266706,0.711568827956013,0.5965530028136592,0.38068669518258125,0.39904408881266706,0.711568827956013,0.5965530028136592,0.38068669518258125,0.39904408881266706,0.711568827956013,0.5965530028136592,18.3691861436711,11.199914922847316,10.37260087876297,25.218455999153893,18.3691861436711,11.199914922847316,10.37260087876297,25.218455999153893,18.3691861436711,11.199914922847316,10.37260087876297,25.218455999153893,18.1,11.48208170403916,10.87575602229163,24.796629325527157,18.61145367297509,11.453865025919976,10.825440507938765,25.598100005417955,18.61145367297509,11.453865025919976,10.825440507938765,25.598100005417955,18.61145367297509,11.453865025919976,10.825440507938765,25.598100005417955,0.009408,0.009408,0.009408,0.009408,8.661333333333334e-05,9.109333333333332e-05,9.109333333333332e-05,8.810666666666667e-05,8.661333333333334e-05,9.109333333333332e-05,9.109333333333332e-05,8.810666666666667e-05,8.661333333333334e-05,9.109333333333332e-05,9.109333333333332e-05,8.810666666666667e-05,3
1764271960,0.9999208386775247,0.9999107483712447,0.9999104696377927,0.999916599756939,99.99059512000001,99.99007610666666,99.99059826666667,99.9905956,99.99133944666667,99.99100436,99.99103223333333,99.9913153,99.99133944666667,99.99100436,99.99103223333333,99.9913153,99.99133944666667,99.99100436,99.99103223333333,99.9913153,1809.8297152000002,1051.8962138218758,898.4265682800242,2450.805886667007,99.990592,99.98981816,99.98981816,99.989808,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,0.0,0.0,0.0,0.0,0.310829385021253,0.4834229816306572,0.9459440598612973,0.5873483478974306,0.310829385021253,0.4834229816306572,0.9459440598612973,0.5873483478974306,0.310829385021253,0.4834229816306572,0.9459440598612973,0.5873483478974306,18.279457429114068,10.973287705623003,9.910127432344142,24.982489660315178,18.279457429114068,10.973287705623003,9.910127432344142,24.982489660315178,18.279457429114068,10.973287705623003,9.910127432344142,24.982489660315178,18.1,10.520033271174375,8.985180539506485,24.51055698263774,18.58453505860798,11.425648347800792,10.775124993585898,25.55591733805528,18.58453505860798,11.425648347800792,10.775124993585898,25.55591733805528,18.58453505860798,11.425648347800792,10.775124993585898,25.55591733805528,0.009408,0.01018184,0.01018184,0.010192,8.847999999999999e-05,9.377459999999999e-05,9.377459999999999e-05,9.156000000000001e-05,8.847999999999999e-05,9.377459999999999e-05,9.377459999999999e-05,9.156000000000001e-05,8.847999999999999e-05,9.377459999999999e-05,9.377459999999999e-05,9.156000000000001e-05,3
1764271961,0.9999223148640273,0.9999105099978002,0.9999113313319955,0.9999180276118997,99.99060135999999,99.99112354666666,99.99060138666668,99.990601376,99.99119182933333,99.99102819733334,99.990946064,99.9911725152,99.99119182933333,99.99102819733334,99.990946064,99.9911725152,99.99119182933333,99.99102819733334,99.990946064,99.9911725152,1809.829884616,1069.4751112870863,933.1485851333931,2459.3816675480048,99.99060136,99.99060136,99.98981816,99.98981816,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,0.0,0.0,0.0,0.0,0.2691861436710994,0.41839506476069044,0.824604110197768,0.516978664868766,0.2691861436710994,0.41839506476069044,0.824604110197768,0.516978664868766,0.2691861436710994,0.41839506476069044,0.824604110197768,0.516978664868766,18.23459307183555,10.903904871344055,9.76570459051865,24.885947503619775,18.23459307183555,10.903904871344055,9.76570459051865,24.885947503619775,18.23459307183555,10.903904871344055,9.76570459051865,24.885947503619775,18.1,10.695756368507215,9.332436065042176,24.59632103353357,18.55761644424087,11.397431669681607,10.724809479233032,25.513734670692607,18.55761644424087,11.397431669681607,10.724809479233032,25.513734670692607,18.55761644424087,11.397431669681607,10.724809479233032,25.513734670692607,0.00939864,0.00939864,0.01018184,0.01018184,8.958127999999999e-05,9.381695999999998e-05,9.538336e-05,9.361168e-05,8.958127999999999e-05,9.381695999999998e-05,9.538336e-05,9.361168e-05,8.958127999999999e-05,9.381695999999998e-05,9.538336e-05,9.361168e-05,3
1764271962,0.9999232989907838,0.9999120916184405,0.9999127760656747,0.9999189795441394,99.99060135999999,99.99007922666665,99.99007922666665,99.99060136,99.99109341777778,99.99087003555555,99.99080159111111,99.99107732266667,99.99109341777778,99.99087003555555,99.99080159111111,99.99107732266667,99.98931210133333,99.98904404266666,99.98896190933333,99.9892927872,1809.829884616,1069.8826740719999,931.9385947083557,2459.768793456,99.99060136,99.98903496,99.98903496,99.99060136,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,0.0,0.0,0.0,0.0,0.2407674063398413,0.37363921364552194,0.7413749230040567,0.46562152002715146,0.2407674063398413,0.37363921364552194,0.7413749230040567,0.46562152002715146,0.2407674063398413,0.37363921364552194,0.7413749230040567,0.46562152002715146,18.207674457468443,10.863123897075244,9.676645259123246,24.828758002895817,18.207674457468443,10.863123897075244,9.676645259123246,24.828758002895817,18.207674457468443,10.863123897075244,9.676645259123246,24.828758002895817,18.1,10.7,9.320407933541633,24.6,18.53069782987376,11.369214991562423,10.674493964880167,25.471552003329933,18.53069782987376,11.369214991562423,10.674493964880167,25.471552003329933,18.53069782987376,11.369214991562423,10.674493964880167,25.471552003329933,0.00939864,0.010965040000000002,0.010965040000000002,0.00939864,9.031546666666666e-05,9.645586666666665e-05,9.776119999999999e-05,9.367413333333333e-05,9.031546666666666e-05,9.645586666666665e-05,9.776119999999999e-05,9.367413333333333e-05,0.00010837856,0.00011574704,0.00011731344,0.00011240896,3
1764271963,0.9999612536321666,0.999963168449316,0.9999637551518858,0.9999613915981144,99.98657343999999,99.98657343999999,99.98657343999999,99.98657344,99.99044770666667,99.99025623619048,99.99019756952381,99.99043391085715,99.99044770666667,99.99025623619048,99.99019756952381,99.99043391085715,99.98979265599999,99.98974113066666,99.989688864,99.98982411520001,1809.7569792640002,1069.856335808,936.7667953478068,2459.6697066240004,99.98657344,99.98657344,99.98657344,99.98657344,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.98657344,99.98657344,99.98657344,99.98657344,-0.08972871455703313,-0.016362312151887437,-0.048817407928572365,-0.16993020074015064,0.21978956594057245,0.3407637165912539,0.6749009488516275,0.4268072444457763,0.21978956594057245,0.3407637165912539,0.6749009488516275,0.4268072444457763,0.0,0.3783410481816466,0.7426241098796539,0.1055153138758751,18.189728714557035,10.835936580896037,9.625358695591443,24.790631669079847,18.189728714557035,10.835936580896037,9.625358695591443,24.790631669079847,18.1,10.81957426874415,9.57654128766287,24.620701468339696,18.1,10.7,9.368925877932424,24.6,18.50377921550665,11.340998313443238,10.6241784505273,25.42936933596726,18.50377921550665,11.340998313443238,10.6241784505273,25.42936933596726,18.1,11.325665363231328,10.57438999341979,24.757303460421724,0.013426559999999999,0.013426559999999999,0.013426559999999999,0.013426559999999999,9.659405714285713e-05,0.00010185725714285715,0.00010297611428571429,9.947291428571429e-05,9.659405714285713e-05,0.00010185725714285715,0.00010297611428571429,9.947291428571429e-05,0.00010207967999999999,0.00010676016,0.00010832655999999999,0.00010521407999999999,3
1764271964,0.9999613879064754,0.999962737018592,0.9999635767361331,0.99996157389712,99.99034029333332,99.99060135999999,99.99034029333332,99.99028808,99.99043427999999,99.99029937666666,99.99021540999999,99.990415682,99.99043427999999,99.99029937666666,99.99021540999999,99.990415682,99.98974231466666,99.98969073599999,99.98963852266667,99.98973197120002,1809.8157086960002,1079.6416537893915,934.949730578748,2459.749526736,99.98981816,99.99060136,99.98981816,99.98981816,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.98657344,99.98657344,99.98657344,99.98657344,-0.07691032676316922,-0.1477916357119593,-0.31460597852641037,-0.18202297026275716,0.2034855978680666,0.31141355087586786,0.6247979874399809,0.3962261690726617,0.2034855978680666,0.31141355087586786,0.6247979874399809,0.3962261690726617,0.0,0.1004897761417566,0.16109688354822096,0.039620851122524385,18.17691032676317,10.83043583356742,9.586085932446943,24.763398573497017,18.17691032676317,10.83043583356742,9.586085932446943,24.763398573497017,18.1,10.68264419785546,9.271479953920533,24.58137560323426,18.1,10.79743134959571,9.350449353579943,24.6,18.47686060113954,11.312781635324054,10.573862936174434,25.387186668604585,18.47686060113954,11.312781635324054,10.573862936174434,25.387186668604585,18.1,10.777945079676568,9.365230573061929,24.6,0.01018184,0.00939864,0.01018184,0.01018184,9.724709999999999e-05,0.0001008734,0.00010283139999999999,9.97661e-05,9.724709999999999e-05,0.0001008734,0.00010283139999999999,9.97661e-05,0.00010362736000000001,0.00010674144,0.00010987423999999999,0.00010676175999999999,3
1764271965,0.9999614923420737,0.9999626915529147,0.999963147876641,0.9999617156852817,99.99034029333332,99.99034029333332,99.99060135999999,99.99028808,99.99042383703703,99.99030392296295,99.99025829333333,99.99040150399999,99.99042383703703,99.99030392296295,99.99025829333333,99.99040150399999,99.98969134933331,99.98974357333331,99.98963914133333,99.9896704672,1809.8157086960002,1070.1583816021118,933.9357258623822,2459.749526736,99.98981816,99.98981816,99.99060136,99.98981816,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.98657344,99.98657344,99.98657344,99.98657344,-0.06729653591777662,-0.09529329486711724,-0.21286371134454107,-0.14370954510317446,0.19034334759129087,0.29182998966398765,0.5849447406866963,0.37135519566682795,0.19034334759129087,0.29182998966398765,0.5849447406866963,0.37135519566682795,0.0,0.04381822616945377,0.018411889685306097,0.001645283821501385,18.167296535917778,10.814465547511142,9.55535458010324,24.74297375180989,18.167296535917778,10.814465547511142,9.55535458010324,24.74297375180989,18.1,10.719172252644025,9.342490868758698,24.599264206706714,18.1,10.702673545117204,9.340235113697313,24.6,18.44994198677243,11.28456495720487,10.523547421821569,25.345004001241914,18.44994198677243,11.28456495720487,10.523547421821569,25.345004001241914,18.1,10.77847978870001,9.365230573061929,24.6,0.01018184,0.01018184,0.00939864,0.01018184,9.775502222222222e-05,0.00010097840000000001,0.00010184862222222222,9.999413333333334e-05,9.775502222222222e-05,0.00010097840000000001,0.00010184862222222222,9.999413333333334e-05,0.00010517504,0.00010674144,0.00010830784,0.00010674144,3
1764271966,0.9999618369722949,0.9999626551803759,0.9999628047893121,0.9999616724667897,99.99007922666665,99.99034029333332,99.99060135999999,99.99044472,99.990389376,99.99030755999999,99.9902926,99.99040582559999,99.990389376,99.99030755999999,99.9902926,99.99040582559999,99.98958692266665,99.98958692266665,99.98963913599998,99.98963913600001,1809.8157086960002,1147.5961578664949,998.2406715900814,2517.019143288619,99.98981816,99.98981816,99.99060136,99.98981816,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.98657344,99.98657344,99.98657344,99.98657344,-0.05981914303802327,-0.012647937805580156,-0.13023641415851195,-0.0761762698335744,0.17945742911406656,0.3511563028008356,0.5654583750801397,0.37575270266924116,0.17945742911406656,0.3511563028008356,0.5654583750801397,0.37575270266924116,0.0,0.33894064196587426,0.28601242793201265,0.25614359144465737,18.159819143038025,10.888094949087083,9.602909072820513,24.790727166327812,18.159819143038025,10.888094949087083,9.602909072820513,24.790727166327812,18.1,10.875447011281503,9.472672658662,24.714550896494238,18.1,11.477130161694603,9.98334501455869,25.172754482471188,18.42302337240532,11.480101087101337,10.518791619198455,25.453271396656852,18.42302337240532,11.480101087101337,10.518791619198455,25.453271396656852,18.1,11.341190399274824,9.860461187233437,25.05820358597695,0.01018184,0.01018184,0.00939864,0.01018184,9.816136e-05,0.00010106239999999999,0.00010106239999999999,0.00010017656,9.816136e-05,0.00010106239999999999,0.00010106239999999999,0.00010017656,0.00010674144,0.00010830784,0.00010674144,0.00010674144,3
1764271967,0.9999616442484375,0.999962625421028,0.9999625240816729,0.999961637106208,99.99060135999999,99.99034029333332,99.99060135999999,99.99044472,99.99040864727272,99.99031053575756,99.9903206690909,99.99040936145455,99.99040864727272,99.99031053575756,99.9903206690909,99.99040936145455,99.98958692266665,99.98963913599998,99.98974356266665,99.98960780799999,1809.829884616,1130.4731721732103,1077.7337064602702,2519.743417632,99.99060136,99.98981816,99.99060136,99.98981816,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.98657344,99.98657344,99.98657344,99.98657344,-0.05383722873422059,0.06674984396676464,0.04380791470770795,0.0028964467992089737,0.170248265711599,0.3564606980242172,0.6499094640365048,0.3771640632771797,0.170248265711599,0.3564606980242172,0.6499094640365048,0.3771640632771797,0.0,0.3676267123498908,0.6292261841441623,0.32131646470402897,18.153837228734222,10.929873741042012,9.720453173830954,24.83165444969503,18.153837228734222,10.929873741042012,9.720453173830954,24.83165444969503,18.1,10.996623585008777,9.764261088538662,24.83455089649424,18.1,11.305882868636374,10.778350082924936,25.2,18.39610475803821,11.47985350998411,10.831923349576618,25.442155470029345,18.39610475803821,11.47985350998411,10.831923349576618,25.442155470029345,18.1,11.442880703082958,10.619349069251687,25.19455089649424,0.00939864,0.01018184,0.00939864,0.01018184,9.778181818181817e-05,0.00010113112727272727,0.00010041912727272727,0.00010032581818181818,9.778181818181817e-05,0.00010113112727272727,0.00010041912727272727,0.00010032581818181818,0.00010674144,0.00010674144,0.00010360864,0.00010830784,3
1764271968,0.9999941515276082,0.999995268540635,0.9999947404921452,0.9999940579502947,99.99034029333332,99.99007922666665,99.99060135999999,99.99044472,99.99040295111111,99.99029125999999,99.99034405999998,99.99041230799999,99.99040295111111,99.99029125999999,99.99034405999998,99.99041230799999,99.99034029333332,99.99034029333332,99.99054914666665,99.990382064,1809.8157086960002,1129.884945208,1060.4592576959187,2462.562608327754,99.98981816,99.98981816,99.99060136,99.98981816,99.983424,99.98208,99.98208,99.982976,99.983424,99.98208,99.98208,99.982976,99.98981816,99.98981816,99.98981816,99.98981816,-0.04894293521292781,0.1531020022433136,0.21067368490107086,0.02702507100172369,0.16232535223995279,0.35610638310964504,0.6718394659468031,0.36303302338283877,0.16232535223995279,0.35610638310964504,0.6718394659468031,0.36303302338283877,0.0,0.34374747145332657,0.6762725743107562,0.3163908679150895,18.14894293521293,10.963521582765464,9.800920099675672,24.813152561581287,18.14894293521293,10.963521582765464,9.800920099675672,24.813152561581287,18.1,11.116623585008778,10.011593784576743,24.84017763258301,18.1,11.3,10.605589358122836,24.628133680443867,18.3691861436711,11.479605932866882,10.827053052608283,25.420141336390316,18.3691861436711,11.479605932866882,10.827053052608283,25.420141336390316,18.1,11.442880703082958,10.743797937964516,25.19455089649424,0.01018184,0.01018184,0.00939864,0.01018184,9.811820000000001e-05,0.00010118839999999998,9.988306666666667e-05,0.0001004502,9.811820000000001e-05,0.00010118839999999998,9.988306666666667e-05,0.0001004502,0.000100252,0.00010025199999999997,9.55528e-05,0.0001018184,3
