datetime	interface	taxa_total_Mbps	banda_disponivel
2026-08-14 02:53:08.384304128	s3-eth2	0.0	100.0
2026-08-14 02:53:08.384363776	s1-eth1	0.0	100.0
2026-08-14 02:53:09.398767104	s2-eth2	0.0057935333251953125	99.99420646667481
2026-08-14 02:53:09.400891904	s3-eth2	0.00536163330078125	99.99463836669922
2026-08-14 02:53:09.400909056	s1-eth1	0.005046234130859375	99.99495376586914
2026-08-14 02:53:10.403462912	s2-eth2	0.00297882080078125	99.99702117919922
2026-08-14 02:53:10.403502080	s3-eth2	0.003730926513671875	99.99626907348633
2026-08-14 02:53:10.403521024	s1-eth1	0.003730926513671875	99.99626907348633
2026-08-14 02:53:11.414524160	s2-eth2	0.0029581451416015626	99.9970418548584
2026-08-14 02:53:11.415277056	s3-eth2	0.0029581451416015626	99.9970418548584
2026-08-14 02:53:11.415323136	s1-eth1	0.0029581451416015626	99.9970418548584
2026-08-14 02:53:12.429299968	s2-eth2	0.0029494476318359373	99.99705055236817
2026-08-14 02:53:12.430073856	s3-eth2	0.0036867523193359376	99.99631324768066
2026-08-14 02:53:12.430188032	s1-eth1	0.0029494476318359373	99.99705055236817
2026-08-14 02:53:13.444200960	s2-eth2	0.0029494476318359373	99.99705055236817
2026-08-14 02:53:13.444956160	s3-eth2	0.002212066650390625	99.99778793334961
2026-08-14 02:53:13.445064960	s1-eth1	0.0029494476318359373	99.99705055236817
2026-08-14 02:53:14.460158208	s2-eth2	0.00494598388671875	99.99505401611329
2026-08-14 02:53:14.461083904	s3-eth2	0.00494110107421875	99.99505889892578
2026-08-14 02:53:14.461263872	s1-eth1	0.00494110107421875	99.99505889892578
2026-08-14 02:53:15.465425920	s2-eth2	0.0029758453369140626	99.99702415466308
2026-08-14 02:53:15.465636096	s3-eth2	0.00297882080078125	99.99702117919922
2026-08-14 02:53:15.465694976	s1-eth1	0.00297882080078125	99.99702117919922
2026-08-14 02:53:16.481273856	s2-eth2	0.002209930419921875	99.99779006958008
2026-08-14 02:53:16.482064896	s3-eth2	0.0029436492919921874	99.99705635070801
2026-08-14 02:53:16.482162944	s1-eth1	0.0029436492919921874	99.99705635070801
2026-08-14 02:53:17.490737920	s2-eth2	0.002964019775390625	99.99703598022461
2026-08-14 02:53:17.491100928	s3-eth2	0.002964019775390625	99.99703598022461
2026-08-14 02:53:17.491214080	s1-eth1	0.002964019775390625	99.99703598022461
2026-08-14 02:53:18.492702976	s2-eth2	0.0029877471923828126	99.99701225280762
