datetime	interface	taxa_total_Mbps	banda_disponivel
2026-08-14 02:53:08.385168128	s4-eth2	0.0	100.0
2026-08-14 02:53:08.385191936	s5-eth3	0.0	100.0
2026-08-14 02:53:09.399006976	s1-eth2	0.00505615234375	99.99494384765624
2026-08-14 02:53:09.400829952	s4-eth2	0.005051193237304688	99.9949488067627
2026-08-14 02:53:09.400846848	s5-eth3	0.005787811279296875	99.99421218872071
2026-08-14 02:53:10.403388928	s1-eth2	0.00297882080078125	99.99702117919922
2026-08-14 02:53:10.403601920	s4-eth2	0.003730926513671875	99.99626907348633
2026-08-14 02:53:10.403628032	s5-eth3	0.002984771728515625	99.99701522827148
2026-08-14 02:53:11.414834944	s1-eth2	0.0029581451416015626	99.9970418548584
2026-08-14 02:53:11.415209984	s4-eth2	0.0029581451416015626	99.9970418548584
2026-08-14 02:53:11.415234048	s5-eth3	0.0036977386474609376	99.99630226135254
2026-08-14 02:53:12.429234944	s1-eth2	0.0036867523193359376	99.99631324768066
2026-08-14 02:53:12.430311936	s4-eth2	0.0029465484619140623	99.99705345153808
2026-08-14 02:53:12.430339072	s5-eth3	0.0029465484619140623	99.99705345153808
2026-08-14 02:53:13.444515840	s1-eth2	0.002209930419921875	99.99779006958008
2026-08-14 02:53:13.445048064	s4-eth2	0.0029494476318359373	99.99705055236817
2026-08-14 02:53:13.445142016	s5-eth3	0.0029494476318359373	99.99705055236817
2026-08-14 02:53:14.460099072	s1-eth2	0.00494598388671875	99.99505401611329
2026-08-14 02:53:14.461108992	s4-eth2	0.004205169677734375	99.99579483032227
2026-08-14 02:53:14.461165824	s5-eth3	0.004205169677734375	99.99579483032227
2026-08-14 02:53:15.465095168	s1-eth2	0.00297882080078125	99.99702117919922
2026-08-14 02:53:15.465851136	s4-eth2	0.00297882080078125	99.99702117919922
2026-08-14 02:53:15.465900032	s5-eth3	0.00297882080078125	99.99702117919922
2026-08-14 02:53:16.481394176	s1-eth2	0.0029436492919921874	99.99705635070801
2026-08-14 02:53:16.482281984	s4-eth2	0.0029436492919921874	99.99705635070801
2026-08-14 02:53:16.482309120	s5-eth3	0.0029436492919921874	99.99705635070801
2026-08-14 02:53:17.489710080	s1-eth2	0.0029669952392578124	99.99703300476074
2026-08-14 02:53:17.491388160	s4-eth2	0.002964019775390625	99.99703598022461
2026-08-14 02:53:17.491432960	s5-eth3	0.002964019775390625	99.99703598022461
2026-08-14 02:53:18.492806912	s1-eth2	0.002236328125	99.997763671875
2026-08-14 02:53:18.493014016	s4-eth2	0.0029877471923828126	99.99701225280762
2026-08-14 02:53:18.493036032	s5-eth3	0.0029877471923828126	99.99701225280762
2026-08-14 02:53:19.493971968	s1-eth2	0.0029877471923828126	99.99701225280762
2026-08-14 02:53:19.495362048	s4-eth2	0.0022385406494140627	99.99776145935058
2026-08-14 02:53:19.495495168	s5-eth3	0.002984771728515625	99.99701522827148
2026-08-14 02:53:20.498430976	s1-eth2	0.00297882080078125	99.99702117919922
2026-08-14 02:53:20.499238912	s4-eth2	0.0029817962646484374	99.99701820373535
2026-08-14 02:53:20.499264000	s5-eth3	0.0029817962646484374	99.99701820373535
2026-08-14 02:53:21.509862912	s1-eth2	0.0029581451416015626	99.9970418548584
2026-08-14 02:53:21.510003200	s4-eth2	0.00296112060546875	99.99703887939454
2026-08-14 02:53:21.510044928	s5-eth3	0.00296112060546875	99.99703887939454
2026-08-14 02:53:22.511118848	s1-eth2	0.0029877471923828126	99.99701225280762
2026-08-14 02:53:22.511418112	s4-eth2	0.0029877471923828126	99.99701225280762
2026-08-14 02:53:22.511447040	s5-eth3	0.0029877471923828126	99.99701225280762
2026-08-14 02:53:23.526422016	s1-eth2	0.0029465484619140623	99.99705345153808
2026-08-14 02:53:23.526643968	s4-eth2	0.00368316650390625	99.9963168334961
2026-08-14 02:53:23.526718976	s5-eth3	0.0029465484619140623	99.99705345153808
2026-08-14 02:53:24.529281024	s1-eth2	0.002984771728515625	99.99701522827148
2026-08-14 02:53:24.530318848	s4-eth2	0.0029817962646484374	99.99701820373535
2026-08-14 02:53:24.530391040	s5-eth3	0.0029817962646484374	99.99701820373535
2026-08-14 02:53:25.537846016	s1-eth2	0.0037087249755859376	99.99629127502442
2026-08-14 02:53:25.538537984	s4-eth2	0.0029669952392578124	99.99703300476074
2026-08-14 02:53:25.538686976	s5-eth3	0.0029669952392578124	99.99703300476074
2026-08-14 02:53:26.554505216	s1-eth2	0.0029436492919921874	99.99705635070801
2026-08-14 02:53:26.555962112	s4-eth2	0.0029407501220703124	99.99705924987794
2026-08-14 02:53:26.555988992	s5-eth3	0.0029407501220703124	99.99705924987794
2026-08-14 02:53:27.567680000	s1-eth2	0.0029523468017578127	99.99704765319824
2026-08-14 02:53:27.567777024	s4-eth2	0.0029581451416015626	99.9970418548584
2026-08-14 02:53:27.567800064	s5-eth3	0.0029581451416015626	99.9970418548584
2026-08-14 02:53:28.579401984	s1-eth2	0.0029581451416015626	99.9970418548584
2026-08-14 02:53:28.580194048	s4-eth2	0.0036940765380859375	99.99630592346192
2026-08-14 02:53:28.580219904	s5-eth3	0.0029552459716796877	99.99704475402832
2026-08-14 02:53:29.584294144	s1-eth2	0.0032979583740234374	99.99670204162598
2026-08-14 02:53:29.585658112	s4-eth2	0.0025507354736328124	99.99744926452637
2026-08-14 02:53:29.586113024	s5-eth3	0.003294677734375	99.99670532226563
2026-08-14 02:53:30.588570112	s1-eth2	0.0032979583740234374	99.99670204162598
2026-08-14 02:53:30.589342976	s4-eth2	0.003301239013671875	99.99669876098633
2026-08-14 02:53:30.589502976	s5-eth3	0.003301239013671875	99.99669876098633
2026-08-14 02:53:31.596062976	s1-eth2	0.002969970703125	99.99703002929688
2026-08-14 02:53:31.596884992	s4-eth2	0.002969970703125	99.99703002929688
2026-08-14 02:53:31.596915968	s5-eth3	0.0036063385009765625	99.99639366149903
2026-08-14 02:53:32.599868160	s1-eth2	0.002236328125	99.997763671875
2026-08-14 02:53:32.599988992	s4-eth2	0.0029817962646484374	99.99701820373535
2026-08-14 02:53:32.600009984	s5-eth3	0.0029817962646484374	99.99701820373535
2026-08-14 02:53:33.602413824	s1-eth2	0.002984771728515625	99.99701522827148
2026-08-14 02:53:33.603183872	s4-eth2	0.0029817962646484374	99.99701820373535
2026-08-14 02:53:33.603209984	s5-eth3	0.0029817962646484374	99.99701820373535
2026-08-14 02:53:34.611628032	s1-eth2	0.0037050628662109375	99.99629493713378
2026-08-14 02:53:34.612126976	s4-eth2	0.0029669952392578124	99.99703300476074
2026-08-14 02:53:34.612240128	s5-eth3	0.002964019775390625	99.99703598022461
2026-08-14 02:53:35.618352896	s1-eth2	0.0022296905517578125	99.99777030944824
2026-08-14 02:53:35.618646016	s4-eth2	0.002972869873046875	99.99702713012695
2026-08-14 02:53:35.618727936	s5-eth3	0.002972869873046875	99.99702713012695
2026-08-14 02:53:36.626880000	s1-eth2	0.0037087249755859376	99.99629127502442
2026-08-14 02:53:36.627710208	s4-eth2	0.002964019775390625	99.99703598022461
2026-08-14 02:53:36.627769088	s5-eth3	0.002964019775390625	99.99703598022461
2026-08-14 02:53:37.634460928	s1-eth2	0.002969970703125	99.99703002929688
2026-08-14 02:53:37.635479040	s4-eth2	0.002969970703125	99.99703002929688
2026-08-14 02:53:37.635559936	s5-eth3	0.002969970703125	99.99703002929688
