1786675988.383938,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1786675988.384304,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1786675988.384364,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1786675988.384489,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1786675989.398767,s2-eth2,386.59,372.78,759.37,378,392,3.94,4.93,8.88,5,4,0.00,0.00,0,0
1786675989.400892,s3-eth2,330.71,372.05,702.76,378,336,3.94,4.92,8.86,5,4,0.00,0.00,0,0
1786675989.400909,s1-eth1,385.83,275.59,661.42,280,392,3.94,3.94,7.87,4,4,0.00,0.00,0,0
1786675989.400946,total,1102.36,1019.69,2122.05,1036,1120,11.81,13.78,25.59,14,12,0.00,0.00,0,0
1786675990.403463,s2-eth2,195.22,195.22,390.44,196,196,1.99,1.99,3.98,2,2,0.00,0.00,0,0
1786675990.403502,s3-eth2,293.41,195.61,489.02,196,294,2.99,2.00,4.99,2,3,0.00,0.00,0,0
1786675990.403521,s1-eth1,195.61,293.41,489.02,294,196,2.00,2.99,4.99,3,2,0.00,0.00,0,0
1786675990.403581,total,684.63,684.63,1369.26,686,686,6.99,6.99,13.97,7,7,0.00,0.00,0,0
1786675991.414524,s2-eth2,193.87,193.87,387.73,196,196,1.98,1.98,3.96,2,2,0.00,0.00,0,0
1786675991.415277,s3-eth2,193.87,193.87,387.73,196,196,1.98,1.98,3.96,2,2,0.00,0.00,0,0
1786675991.415323,s1-eth1,193.87,193.87,387.73,196,196,1.98,1.98,3.96,2,2,0.00,0.00,0,0
1786675991.415372,total,581.60,581.60,1163.20,588,588,5.93,5.93,11.87,6,6,0.00,0.00,0,0
1786675992.429300,s2-eth2,193.29,193.29,386.59,196,196,1.97,1.97,3.94,2,2,0.00,0.00,0,0
1786675992.430074,s3-eth2,193.29,289.94,483.23,294,196,1.97,2.96,4.93,3,2,0.00,0.00,0,0
1786675992.430188,s1-eth1,193.29,193.29,386.59,196,196,1.97,1.97,3.94,2,2,0.00,0.00,0,0
1786675992.430245,total,579.88,676.53,1256.41,686,588,5.92,6.90,12.82,7,6,0.00,0.00,0,0
1786675993.444201,s2-eth2,193.29,193.29,386.59,196,196,1.97,1.97,3.94,2,2,0.00,0.00,0,0
1786675993.444956,s3-eth2,193.29,96.65,289.94,98,196,1.97,0.99,2.96,1,2,0.00,0.00,0,0
1786675993.445065,s1-eth1,193.29,193.29,386.59,196,196,1.97,1.97,3.94,2,2,0.00,0.00,0,0
1786675993.445119,total,579.88,483.23,1063.12,490,588,5.92,4.93,10.85,5,6,0.00,0.00,0,0
1786675994.460158,s2-eth2,275.86,372.41,648.28,378,280,3.94,4.93,8.87,5,4,0.00,0.00,0,0
