1786675988.384999,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1786675988.385168,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1786675988.385192,s5-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1786675988.385228,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1786675989.399007,s1-eth2,386.59,276.13,662.72,280,392,3.94,3.94,7.89,4,4,0.00,0.00,0,0
1786675989.400830,s4-eth2,386.21,275.86,662.07,280,392,3.94,3.94,7.88,4,4,0.00,0.00,0,0
1786675989.400847,s5-eth3,386.21,372.41,758.62,378,392,3.94,4.93,8.87,5,4,0.00,0.00,0,0
1786675989.400857,total,1158.62,924.14,2082.76,938,1176,11.82,12.81,24.63,13,12,0.00,0.00,0,0
1786675990.403389,s1-eth2,195.22,195.22,390.44,196,196,1.99,1.99,3.98,2,2,0.00,0.00,0,0
1786675990.403602,s4-eth2,195.61,293.41,489.02,294,196,2.00,2.99,4.99,3,2,0.00,0.00,0,0
1786675990.403628,s5-eth3,195.61,195.61,391.22,196,196,2.00,2.00,3.99,2,2,0.00,0.00,0,0
1786675990.403673,total,586.83,684.63,1271.46,686,588,5.99,6.99,12.97,7,6,0.00,0.00,0,0
1786675991.414835,s1-eth2,193.87,193.87,387.73,196,196,1.98,1.98,3.96,2,2,0.00,0.00,0,0
1786675991.415210,s4-eth2,193.87,193.87,387.73,196,196,1.98,1.98,3.96,2,2,0.00,0.00,0,0
1786675991.415234,s5-eth3,193.87,290.80,484.67,294,196,1.98,2.97,4.95,3,2,0.00,0.00,0,0
1786675991.415303,total,581.60,678.54,1260.14,686,588,5.93,6.92,12.86,7,6,0.00,0.00,0,0
1786675992.429235,s1-eth2,193.29,289.94,483.23,294,196,1.97,2.96,4.93,3,2,0.00,0.00,0,0
1786675992.430312,s4-eth2,193.10,193.10,386.21,196,196,1.97,1.97,3.94,2,2,0.00,0.00,0,0
1786675992.430339,s5-eth3,193.10,193.10,386.21,196,196,1.97,1.97,3.94,2,2,0.00,0.00,0,0
1786675992.430377,total,579.31,675.86,1255.17,686,588,5.91,6.90,12.81,7,6,0.00,0.00,0,0
1786675993.444516,s1-eth2,193.10,96.55,289.66,98,196,1.97,0.99,2.96,1,2,0.00,0.00,0,0
1786675993.445048,s4-eth2,193.29,193.29,386.59,196,196,1.97,1.97,3.94,2,2,0.00,0.00,0,0
1786675993.445142,s5-eth3,193.29,193.29,386.59,196,196,1.97,1.97,3.94,2,2,0.00,0.00,0,0
1786675993.445161,total,579.88,483.23,1063.12,490,588,5.92,4.93,10.85,5,6,0.00,0.00,0,0
