1787019151.172182,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.172298,s5-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.172335,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.172417,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.172522,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.172593,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019152.174808,s2-eth2,548.90,548.90,1097.80,550,550,6.99,6.99,13.97,7,7,0.00,0.00,0,0
1787019152.174898,s5-eth1,279.44,475.05,754.49,476,280,3.99,5.99,9.98,6,4,0.00,0.00,0,0
1787019152.174926,s1-eth2,475.05,475.05,950.10,476,476,5.99,5.99,11.98,6,6,0.00,0.00,0,0
1787019152.174967,s3-eth2,548.90,548.90,1097.80,550,550,6.99,6.99,13.97,7,7,0.00,0.00,0,0
1787019152.175011,s4-eth2,475.05,475.05,950.10,476,476,5.99,5.99,11.98,6,6,0.00,0.00,0,0
1787019152.175062,total,2327.35,2522.95,4850.30,2528,2332,29.94,31.94,61.88,32,30,0.00,0.00,0,0
1787019153.187512,s2-eth2,2227110.75,699.60,2227810.25,708,2253836,1504.94,9.88,1514.82,10,1523,0.00,0.00,0,0
1787019153.187622,s5-eth1,387.35,193.68,581.03,196,392,3.95,1.98,5.93,2,4,0.00,0.00,0,0
1787019153.187655,s1-eth2,193.68,193.68,387.35,196,196,1.98,1.98,3.95,2,2,0.00,0.00,0,0
1787019153.187716,s3-eth2,2224166.00,699.60,2224865.75,708,2250856,1502.96,9.88,1512.85,10,1521,0.00,0.00,0,0
1787019153.187793,s4-eth2,193.68,193.68,387.35,196,196,1.98,1.98,3.95,2,2,0.00,0.00,0,0
