datetime,interface,taxa_total_Mbps,banda_disponivel
2026-08-18 02:12:31.102340864,s2-eth2,0.0,100.0
2026-08-18 02:12:31.102382848,s3-eth2,0.0,100.0
2026-08-18 02:12:32.102885120,s1-eth1,0.000640869140625,99.99935913085938
2026-08-18 02:12:32.102979840,s2-eth2,0.000640869140625,99.99935913085938
2026-08-18 02:12:32.103017216,s3-eth2,0.000640869140625,99.99935913085938
2026-08-18 02:12:33.103319808,s1-eth1,15.808822631835938,84.19117736816406
2026-08-18 02:12:33.103385088,s2-eth2,15.672409057617188,84.32759094238281
2026-08-18 02:12:33.103414016,s3-eth2,15.478408813476562,84.52159118652344
2026-08-18 02:12:34.103584000,s1-eth1,19.703384399414062,80.29661560058594
2026-08-18 02:12:34.103653888,s2-eth2,19.805694580078125,80.19430541992188
2026-08-18 02:12:34.103683072,s3-eth2,19.930740356445312,80.06925964355469
2026-08-18 02:12:35.118630912,s1-eth1,18.8619384765625,81.1380615234375
2026-08-18 02:12:35.118721024,s2-eth2,18.850738525390625,81.14926147460938
2026-08-18 02:12:35.118757120,s3-eth2,18.862674713134766,81.13732528686523
2026-08-18 02:12:36.131046912,s1-eth1,19.627010345458984,80.37298965454102
2026-08-18 02:12:36.131150848,s2-eth2,19.604543685913086,80.39545631408691
2026-08-18 02:12:36.131203840,s3-eth2,19.604543685913086,80.39545631408691
2026-08-18 02:12:37.131497984,s1-eth1,20.078521728515625,79.92147827148438
2026-08-18 02:12:37.131558912,s2-eth2,19.976959228515625,80.02304077148438
2026-08-18 02:12:37.131588096,s3-eth2,19.806442260742188,80.19355773925781
2026-08-18 02:12:38.137391104,s1-eth1,19.675138473510742,80.32486152648926
2026-08-18 02:12:38.137473024,s2-eth2,19.764883041381836,80.23511695861816
2026-08-18 02:12:38.137515008,s3-eth2,19.934553146362305,80.0654468536377
2026-08-18 02:12:39.137918976,s1-eth1,19.829177856445312,80.17082214355469
2026-08-18 02:12:39.138010880,s2-eth2,19.851165771484375,80.14883422851562
2026-08-18 02:12:39.138042880,s3-eth2,19.817062377929688,80.18293762207031
2026-08-18 02:12:40.142942976,s1-eth1,19.48019027709961,80.51980972290039
2026-08-18 02:12:40.143228928,s2-eth2,19.503555297851562,80.49644470214844
2026-08-18 02:12:40.143282944,s3-eth2,19.503555297851562,80.49644470214844
2026-08-18 02:12:41.151226880,s1-eth1,19.569562911987305,80.4304370880127
2026-08-18 02:12:41.151437056,s2-eth2,19.44550895690918,80.55449104309082
2026-08-18 02:12:41.151492096,s3-eth2,19.377843856811523,80.62215614318848
2026-08-18 02:12:42.167275008,s1-eth1,19.36026382446289,80.63973617553711
2026-08-18 02:12:42.167550976,s2-eth2,19.370718002319336,80.62928199768066
2026-08-18 02:12:42.167601152,s3-eth2,19.314773559570312,80.68522644042969
2026-08-18 02:12:43.172265984,s1-eth1,19.793977737426758,80.20602226257324
2026-08-18 02:12:43.172521216,s2-eth2,19.907947540283203,80.0920524597168
2026-08-18 02:12:43.172574976,s3-eth2,20.0438175201416,79.9561824798584
2026-08-18 02:12:44.173536000,s1-eth1,19.593597412109375,80.40640258789062
2026-08-18 02:12:44.173590016,s2-eth2,19.46867561340332,80.53132438659668
2026-08-18 02:12:44.173626880,s3-eth2,19.365720748901367,80.63427925109863
2026-08-18 02:12:45.173876992,s1-eth1,19.6920166015625,80.3079833984375
2026-08-18 02:12:45.173952000,s2-eth2,19.782958984375,80.217041015625
2026-08-18 02:12:45.173993216,s3-eth2,19.86328125,80.13671875
2026-08-18 02:12:46.175036928,s1-eth1,18.81986427307129,81.18013572692871
2026-08-18 02:12:46.175309056,s2-eth2,18.729013442993164,81.27098655700684
2026-08-18 02:12:46.175378944,s3-eth2,18.63816261291504,81.36183738708496
2026-08-18 02:12:47.176270848,s1-eth1,20.922300338745117,79.07769966125488
2026-08-18 02:12:47.176374016,s2-eth2,21.02525520324707,78.97474479675293
2026-08-18 02:12:47.176419072,s3-eth2,21.16153335571289,78.83846664428711
2026-08-18 02:12:48.183005952,s1-eth1,18.986968994140625,81.01303100585938
2026-08-18 02:12:48.183247104,s2-eth2,18.918426513671875,81.08157348632812
2026-08-18 02:12:48.183301888,s3-eth2,18.827281951904297,81.1727180480957
2026-08-18 02:12:49.184381952,s1-eth1,19.546676635742188,80.45332336425781
2026-08-18 02:12:49.184535040,s2-eth2,19.51260757446289,80.48739242553711
2026-08-18 02:12:49.184580096,s3-eth2,19.467927932739258,80.53207206726074
2026-08-18 02:12:50.184809984,s1-eth1,20.397567749023438,79.60243225097656
2026-08-18 02:12:50.185003008,s2-eth2,20.45440673828125,79.54559326171875
2026-08-18 02:12:50.185064960,s3-eth2,20.578704833984375,79.42129516601562
2026-08-18 02:12:51.190959104,s1-eth1,19.336524963378906,80.6634750366211
2026-08-18 02:12:51.191208960,s2-eth2,19.381725311279297,80.6182746887207
2026-08-18 02:12:51.191273984,s3-eth2,19.348569869995117,80.65143013000488
2026-08-18 02:12:52.191465984,s1-eth1,19.920120239257812,80.07987976074219
2026-08-18 02:12:52.191525888,s2-eth2,19.954971313476562,80.04502868652344
2026-08-18 02:12:52.191555072,s3-eth2,19.98907470703125,80.01092529296875
2026-08-18 02:12:53.192498944,s1-eth1,19.490642547607422,80.50935745239258
2026-08-18 02:12:53.192736000,s2-eth2,19.37632942199707,80.62367057800293
2026-08-18 02:12:53.192792064,s3-eth2,19.21659278869629,80.78340721130371
2026-08-18 02:12:54.203378944,s1-eth1,19.463279724121094,80.5367202758789
2026-08-18 02:12:54.203430912,s2-eth2,19.451284408569336,80.54871559143066
2026-08-18 02:12:54.203604992,s3-eth2,19.497045516967773,80.50295448303223
2026-08-18 02:12:55.204433920,s1-eth1,19.604206085205078,80.39579391479492
2026-08-18 02:12:55.204672000,s2-eth2,19.60495376586914,80.39504623413086
2026-08-18 02:12:55.204723968,s3-eth2,19.581493377685547,80.41850662231445
2026-08-18 02:12:56.205275904,s1-eth1,19.96484375,80.03515625
2026-08-18 02:12:56.205496064,s2-eth2,20.112625122070312,79.88737487792969
2026-08-18 02:12:56.205538048,s3-eth2,20.205062866210938,79.79493713378906
2026-08-18 02:12:57.219163904,s1-eth1,19.428821563720703,80.5711784362793
2026-08-18 02:12:57.219378944,s2-eth2,19.35026741027832,80.64973258972168
2026-08-18 02:12:57.219432960,s3-eth2,19.41686248779297,80.58313751220703
2026-08-18 02:12:58.221071104,s1-eth1,19.854047775268555,80.14595222473145
2026-08-18 02:12:58.221385984,s2-eth2,19.90230369567871,80.09769630432129
2026-08-18 02:12:58.221443840,s3-eth2,19.811542510986328,80.18845748901367
2026-08-18 02:12:59.222001152,s1-eth1,19.520751953125,80.479248046875
2026-08-18 02:12:59.222070016,s2-eth2,19.441177368164062,80.55882263183594
2026-08-18 02:12:59.222098944,s3-eth2,19.361602783203125,80.63839721679688
2026-08-18 02:13:00.222817792,s1-eth1,19.795074462890625,80.20492553710938
2026-08-18 02:13:00.222878976,s2-eth2,19.760971069335938,80.23902893066406
2026-08-18 02:13:00.222907904,s3-eth2,19.806442260742188,80.19355773925781
2026-08-18 02:13:01.223577856,s1-eth1,19.543487548828125,80.45651245117188
2026-08-18 02:13:01.223653120,s2-eth2,19.520751953125,80.479248046875
2026-08-18 02:13:01.223682048,s3-eth2,19.532867431640625,80.46713256835938
2026-08-18 02:13:02.224140032,s1-eth1,19.340255737304688,80.65974426269531
2026-08-18 02:13:02.224257024,s2-eth2,19.362991333007812,80.63700866699219
2026-08-18 02:13:02.224304896,s3-eth2,19.4986572265625,80.5013427734375
2026-08-18 02:13:30.571237120,s1-eth1,0.0,100.0
2026-08-18 02:13:30.571484160,s2-eth2,0.0,100.0
2026-08-18 02:13:30.571554048,s3-eth2,0.0,100.0
2026-08-18 02:13:31.582974976,s1-eth1,19.389921188354492,80.61007881164551
2026-08-18 02:13:31.583264000,s2-eth2,19.378677368164062,80.62132263183594
2026-08-18 02:13:31.583312896,s3-eth2,19.22126007080078,80.77873992919922
2026-08-18 02:13:32.583545856,s1-eth1,19.589706420898438,80.41029357910156
2026-08-18 02:13:32.583821056,s2-eth2,19.543487548828125,80.45651245117188
2026-08-18 02:13:32.583875840,s3-eth2,19.725372314453125,80.27462768554688
2026-08-18 02:13:33.592076032,s1-eth1,19.422954559326172,80.57704544067383
2026-08-18 02:13:33.592394240,s2-eth2,19.467323303222656,80.53267669677734
2026-08-18 02:13:33.592451072,s3-eth2,19.444766998291016,80.55523300170898
2026-08-18 02:13:34.603005952,s1-eth1,19.64336395263672,80.35663604736328
2026-08-18 02:13:34.603283968,s2-eth2,19.57583236694336,80.42416763305664
2026-08-18 02:13:34.603342080,s3-eth2,19.57583236694336,80.42416763305664
2026-08-18 02:13:35.603674880,s1-eth1,20.180831909179688,79.81916809082031
2026-08-18 02:13:35.603887104,s2-eth2,20.204315185546875,79.79568481445312
2026-08-18 02:13:35.603934976,s3-eth2,20.18157958984375,79.81842041015625
2026-08-18 02:13:36.606893056,s1-eth1,19.453054428100586,80.54694557189941
2026-08-18 02:13:36.607152896,s2-eth2,19.498390197753906,80.5016098022461
2026-08-18 02:13:36.607203840,s3-eth2,19.52105712890625,80.47894287109375
2026-08-18 02:13:37.607742976,s1-eth1,19.851165771484375,80.14883422851562
2026-08-18 02:13:37.607954944,s2-eth2,19.851165771484375,80.14883422851562
2026-08-18 02:13:37.608089856,s3-eth2,19.72686767578125,80.27313232421875
2026-08-18 02:13:38.608974848,s1-eth1,19.592849731445312,80.40715026855469
2026-08-18 02:13:38.609245184,s2-eth2,19.62691879272461,80.37308120727539
2026-08-18 02:13:38.609297152,s3-eth2,19.637529373168945,80.36247062683105
2026-08-18 02:13:39.609677056,s1-eth1,19.680648803710938,80.31935119628906
2026-08-18 02:13:39.610038016,s2-eth2,19.623809814453125,80.37619018554688
2026-08-18 02:13:39.610203136,s3-eth2,19.72686767578125,80.27313232421875
2026-08-18 02:13:40.610688000,s1-eth1,19.638275146484375,80.36172485351562
2026-08-18 02:13:40.610898944,s2-eth2,19.612442016601562,80.38755798339844
2026-08-18 02:13:40.610955008,s3-eth2,19.669281005859375,80.33071899414062
2026-08-18 02:13:41.618217984,s1-eth1,19.317323684692383,80.68267631530762
2026-08-18 02:13:41.618488064,s2-eth2,19.339900970458984,80.66009902954102
2026-08-18 02:13:41.618541056,s3-eth2,19.28271484375,80.71728515625
2026-08-18 02:13:42.618785024,s1-eth1,19.965591430664062,80.03440856933594
2026-08-18 02:13:42.619083008,s2-eth2,20.000442504882812,79.99955749511719
2026-08-18 02:13:42.619187200,s3-eth2,20.011810302734375,79.98818969726562
2026-08-18 02:13:43.630983168,s1-eth1,19.09758186340332,80.90241813659668
2026-08-18 02:13:43.631309056,s2-eth2,19.09758186340332,80.90241813659668
2026-08-18 02:13:43.631379968,s3-eth2,18.974018096923828,81.02598190307617
2026-08-18 02:13:44.642949120,s1-eth1,19.647903442382812,80.35209655761719
2026-08-18 02:13:44.643265024,s2-eth2,19.65840721130371,80.34159278869629
2026-08-18 02:13:44.643322880,s3-eth2,19.771587371826172,80.22841262817383
2026-08-18 02:13:45.647001088,s1-eth1,10.986556091308593,89.01344390869141
2026-08-18 02:13:45.647316992,s2-eth2,11.020523986816407,88.97947601318359
2026-08-18 02:13:45.647372032,s3-eth2,11.076392211914062,88.92360778808595
2026-08-18 02:13:46.654963968,s1-eth1,0.00222747802734375,99.99777252197265
2026-08-18 02:13:46.655258880,s2-eth2,0.002969970703125,99.99703002929688
2026-08-18 02:13:46.655320832,s3-eth2,0.002969970703125,99.99703002929688
2026-08-18 02:13:47.655767040,s1-eth1,0.00299072265625,99.99700927734375
2026-08-18 02:13:47.656032000,s2-eth2,0.00299072265625,99.99700927734375
2026-08-18 02:13:47.656086016,s3-eth2,0.00299072265625,99.99700927734375
2026-08-18 02:13:48.663252992,s1-eth1,0.002969970703125,99.99703002929688
