1787019151.102268,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.102341,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.102383,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.102470,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019152.102885,s1-eth1,84.00,0.00,84.00,0,84,2.00,0.00,2.00,0,2,0.00,0.00,0,0
1787019152.102980,s2-eth2,84.00,0.00,84.00,0,84,2.00,0.00,2.00,0,2,0.00,0.00,0,0
1787019152.103017,s3-eth2,84.00,0.00,84.00,0,84,2.00,0.00,2.00,0,2,0.00,0.00,0,0
1787019152.103115,total,252.00,0.00,252.00,0,252,6.00,0.00,6.00,0,6,0.00,0.00,0,0
1787019153.103320,s1-eth1,2071032.00,1062.00,2072094.00,1062,2071032,1405.00,15.00,1420.00,15,1405,0.00,0.00,0,0
1787019153.103385,s2-eth2,2053152.00,1062.00,2054214.00,1062,2053152,1393.00,15.00,1408.00,15,1393,0.00,0.00,0,0
1787019153.103414,s3-eth2,2027724.00,1062.00,2028786.00,1062,2027724,1375.00,15.00,1390.00,15,1375,0.00,0.00,0,0
1787019153.103475,total,6151908.00,3186.00,6155094.00,3186,6151908,4173.00,45.00,4218.00,45,4173,0.00,0.00,0,0
1787019154.103584,s1-eth1,2582366.00,196.00,2582562.00,196,2582366,1735.00,2.00,1737.00,2,1735,0.00,0.00,0,0
1787019154.103654,s2-eth2,2595776.00,196.00,2595972.00,196,2595776,1744.00,2.00,1746.00,2,1744,0.00,0.00,0,0
1787019154.103683,s3-eth2,2612166.00,196.00,2612362.00,196,2612166,1755.00,2.00,1757.00,2,1755,0.00,0.00,0,0
1787019154.103740,total,7790308.00,588.00,7790896.00,588,7790308,5234.00,6.00,5240.00,6,5234,0.00,0.00,0,0
1787019155.118631,s1-eth1,2472078.75,193.10,2472272.00,196,2509160,1659.11,1.97,1661.08,2,1684,0.00,0.00,0,0
1787019155.118721,s2-eth2,2470610.75,193.10,2470804.00,196,2507670,1658.13,1.97,1660.10,2,1683,0.00,0.00,0,0
1787019155.118757,s3-eth2,2472175.50,193.10,2472368.50,196,2509258,1660.10,1.97,1662.07,2,1685,0.00,0.00,0,0
1787019155.118810,total,7414865.00,579.31,7415444.50,588,7526088,4977.34,5.91,4983.25,6,5052,0.00,0.00,0,0
1787019156.131047,s1-eth1,2572357.75,193.68,2572551.50,196,2603226,1728.26,1.98,1730.24,2,1749,0.00,0.00,0,0
