1787019151.128513,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.128613,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.128680,s5-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019151.128715,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1787019152.143621,s1-eth1,275.86,82.76,358.62,84,280,3.94,1.97,5.91,2,4,0.00,0.00,0,0
1787019152.143948,s2-eth3,82.76,275.86,358.62,280,84,1.97,3.94,5.91,4,2,0.00,0.00,0,0
1787019152.144092,s5-eth3,275.86,275.86,551.72,280,280,3.94,3.94,7.88,4,4,0.00,0.00,0,0
1787019152.144134,total,634.48,634.48,1268.97,644,644,9.85,9.85,19.70,10,10,0.00,0.00,0,0
1787019153.144676,s1-eth1,2183382.75,1172.83,2184555.50,1174,2185566,1478.52,14.99,1493.51,15,1480,0.00,0.00,0,0
1787019153.144757,s2-eth3,588.00,392.00,980.00,392,588,6.00,4.00,10.00,4,6,0.00,0.00,0,0
1787019153.144818,s5-eth3,392.00,392.00,784.00,392,392,4.00,4.00,8.00,4,4,0.00,0.00,0,0
1787019153.144923,total,2186546.00,1958.00,2188504.00,1958,2186546,1490.00,23.00,1513.00,23,1490,0.00,0.00,0,0
1787019154.145060,s1-eth1,2558526.00,196.00,2558722.00,196,2558526,1719.00,2.00,1721.00,2,1719,0.00,0.00,0,0
1787019154.145178,s2-eth3,196.00,196.00,392.00,196,196,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1787019154.145445,s5-eth3,196.00,196.00,392.00,196,196,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1787019154.145479,total,2558918.00,588.00,2559506.00,588,2558918,1723.00,6.00,1729.00,6,1723,0.00,0.00,0,0
1787019155.151224,s1-eth1,2424777.25,0.00,2424777.25,0,2439326,1629.22,0.00,1629.22,0,1639,0.00,0.00,0,0
1787019155.151351,s2-eth3,97.42,97.42,194.83,98,98,0.99,0.99,1.99,1,1,0.00,0.00,0,0
1787019155.151485,s5-eth3,97.42,0.00,97.42,0,98,0.99,0.00,0.99,0,1,0.00,0.00,0,0
1787019155.151576,total,2424972.25,97.42,2425069.50,98,2439522,1631.21,0.99,1632.21,1,1641,0.00,0.00,0,0
1787019156.152329,s1-eth1,2618487.50,195.80,2618683.50,196,2621106,1759.24,2.00,1761.24,2,1761,0.00,0.00,0,0
1787019156.152580,s2-eth3,195.80,195.80,391.61,196,196,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1787019156.152658,s5-eth3,293.71,195.80,489.51,196,294,3.00,2.00,5.00,2,3,0.00,0.00,0,0
1787019156.152714,total,2618977.00,587.41,2619564.50,588,2621596,1764.24,5.99,1770.23,6,1766,0.00,0.00,0,0
1787019157.153160,s1-eth1,2695606.00,294.00,2695900.00,294,2695606,1811.00,3.00,1814.00,3,1811,0.00,0.00,0,0
1787019157.153243,s2-eth3,294.00,196.00,490.00,196,294,3.00,2.00,5.00,2,3,0.00,0.00,0,0
1787019157.153304,s5-eth3,196.00,392.00,588.00,392,196,2.00,4.00,6.00,4,2,0.00,0.00,0,0
1787019157.153332,total,2696096.00,882.00,2696978.00,882,2696096,1816.00,9.00,1825.00,9,1816,0.00,0.00,0,0
1787019158.157672,s1-eth1,2515808.75,223.11,2516032.00,224,2525872,1693.23,3.98,1697.21,4,1700,0.00,0.00,0,0
1787019158.157888,s2-eth3,181.27,278.88,460.16,280,182,2.99,3.98,6.97,4,3,0.00,0.00,0,0
1787019158.158009,s5-eth3,181.27,83.67,264.94,84,182,2.99,1.99,4.98,2,3,0.00,0.00,0,0
1787019158.158106,total,2516171.50,585.66,2516757.00,588,2526236,1699.20,9.96,1709.16,10,1706,0.00,0.00,0,0
1787019159.161831,s1-eth1,2585434.25,195.22,2585629.50,196,2595776,1737.05,1.99,1739.04,2,1744,0.00,0.00,0,0
