run_id,rota_id,interface,ts_epoch,taxa_Mbps,capacidade_Mbps,banda_disp_Mbps,util_pct
0,h11_h61,s1-eth1,1764281987,0.0,100.0,100.0,0.0
0,h11_h61,s2-eth2,1764281987,0.0,100.0,100.0,0.0
0,h11_h61,s3-eth2,1764281987,0.0,100.0,100.0,0.0
0,h11_h61,s1-eth1,1764281988,0.017696,100.0,99.982304,0.017696
0,h11_h61,s2-eth2,1764281988,0.01568,100.0,99.98432,0.01568
0,h11_h61,s3-eth2,1764281988,0.01512,100.0,99.98488,0.01512
0,h11_h61,s1-eth1,1764281989,0.009408,100.0,99.990592,0.009408
0,h11_h61,s2-eth2,1764281989,0.009408,100.0,99.990592,0.009408
0,h11_h61,s3-eth2,1764281989,0.009408,100.0,99.990592,0.009408
0,h11_h61,s1-eth1,1764281990,0.00861536,100.0,99.99138464,0.00861536
0,h11_h61,s2-eth2,1764281990,0.009408,100.0,99.990592,0.009408
0,h11_h61,s3-eth2,1764281990,0.009408,100.0,99.990592,0.009408
0,h11_h61,s1-eth1,1764281991,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764281991,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764281991,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s1-eth1,1764281992,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764281992,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764281992,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764281993,0.013426559999999999,100.0,99.98657344,0.013426559999999999
0,h11_h61,s2-eth2,1764281993,0.013426559999999999,100.0,99.98657344,0.013426559999999999
0,h11_h61,s3-eth2,1764281993,0.013426559999999999,100.0,99.98657344,0.013426559999999999
0,h11_h61,s1-eth1,1764281994,0.01096504,100.0,99.98903496,0.010965040000000002
0,h11_h61,s2-eth2,1764281994,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s3-eth2,1764281994,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764281995,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764281995,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s3-eth2,1764281995,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764281996,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764281996,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764281996,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s1-eth1,1764281997,0.0093892,100.0,99.9906108,0.0093892
0,h11_h61,s2-eth2,1764281997,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764281997,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s1-eth1,1764281998,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764281998,0.0093892,100.0,99.9906108,0.0093892
0,h11_h61,s3-eth2,1764281998,0.01095408,100.0,99.98904592,0.01095408
0,h11_h61,s1-eth1,1764281999,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764281999,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764281999,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282000,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s2-eth2,1764282000,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764282000,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282001,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s2-eth2,1764282001,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s3-eth2,1764282001,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s1-eth1,1764282002,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s2-eth2,1764282002,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764282002,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282003,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282003,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s3-eth2,1764282003,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282004,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282004,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764282004,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s1-eth1,1764282005,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282005,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764282005,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282006,0.0093892,100.0,99.9906108,0.0093892
0,h11_h61,s2-eth2,1764282006,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764282006,0.01017168,100.0,99.98982832,0.01017168
0,h11_h61,s1-eth1,1764282007,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282007,0.0093892,100.0,99.9906108,0.0093892
0,h11_h61,s3-eth2,1764282007,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s1-eth1,1764282008,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282008,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s3-eth2,1764282008,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282009,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282009,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764282009,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282010,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282010,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s3-eth2,1764282010,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282011,0.01074128,100.0,99.98925872,0.010741279999999999
0,h11_h61,s2-eth2,1764282011,0.01006992,100.0,99.98993008,0.01006992
0,h11_h61,s3-eth2,1764282011,0.01006992,100.0,99.98993008,0.01006992
0,h11_h61,s1-eth1,1764282012,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282012,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s3-eth2,1764282012,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282013,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282013,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764282013,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764282014,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764282014,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764282014,0.00939864,100.0,99.99060136,0.00939864
