run_id,rota_id,ts_epoch,latencia_ms
0,h11_h61,1764281986,
0,h11_h61,1764281987,
0,h11_h61,1764281988,18.755448670251305
0,h11_h61,1764281989,18.002393911136995
0,h11_h61,1764281990,18.0
0,h11_h61,1764281991,18.0
0,h11_h61,1764281992,18.0
0,h11_h61,1764281993,18.0
0,h11_h61,1764281994,18.0
0,h11_h61,1764281995,18.0
0,h11_h61,1764281996,18.0
0,h11_h61,1764281997,18.0
0,h11_h61,1764281998,18.0
0,h11_h61,1764281999,18.0
0,h11_h61,1764282000,18.0
0,h11_h61,1764282001,18.0
0,h11_h61,1764282002,18.0
0,h11_h61,1764282003,18.0
0,h11_h61,1764282004,18.0
0,h11_h61,1764282005,18.0
0,h11_h61,1764282006,18.0
0,h11_h61,1764282007,18.0
0,h11_h61,1764282008,18.0
0,h11_h61,1764282009,18.0
0,h11_h61,1764282010,18.0
0,h11_h61,1764282011,18.0
0,h11_h61,1764282012,18.0
0,h11_h61,1764282013,18.0
0,h11_h61,1764282014,18.0
0,h11_h61,1764282015,18.0
0,h11_h61,1764282016,18.0
0,h11_h61,1764282017,18.0
0,h11_h61,1764282018,18.0
0,h11_h61,1764282019,18.0
0,h11_h61,1764282020,18.0
0,h11_h61,1764282021,18.0
0,h11_h61,1764282022,18.0
0,h11_h61,1764282023,18.0
0,h11_h61,1764282024,18.0
0,h11_h61,1764282025,18.0
0,h11_h61,1764282026,18.0
0,h11_h61,1764282027,18.0
0,h11_h61,1764282028,18.0
0,h11_h61,1764282029,18.0
0,h11_h61,1764282030,25.507788660960557
0,h11_h61,1764282031,18.544949626393553
0,h11_h61,1764282032,18.0
0,h11_h61,1764282033,18.0
0,h11_h61,1764282034,18.0
0,h11_h61,1764282035,18.0
0,h11_h61,1764282036,18.0
0,h11_h61,1764282037,18.0
0,h11_h61,1764282038,63.36022562522653
0,h11_h61,1764282039,22.163611377318126
0,h11_h61,1764282040,18.1
0,h11_h61,1764282041,18.00771346791676
0,h11_h61,1764282042,18.0
0,h11_h61,1764282043,18.0
0,h11_h61,1764282044,18.551538596665782
0,h11_h61,1764282045,18.04911963478324
0,h11_h61,1764282046,18.0
0,h11_h61,1764282047,18.0
0,h11_h61,1764282048,18.0
0,h11_h61,1764282049,18.0
0,h11_h61,1764282050,18.091293606631247
0,h11_h61,1764282051,18.00881173100094
0,h11_h61,1764282052,18.0
0,h11_h61,1764282053,18.09097892652734
0,h11_h61,1764282054,18.009120471906815
0,h11_h61,1764282055,18.0
0,h11_h61,1764282056,18.09067352589179
0,h11_h61,1764282057,18.009426331906862
0,h11_h61,1764282058,18.09046766873457
0,h11_h61,1764282059,18.00963115154327
0,h11_h61,1764282060,18.09026587117288
0,h11_h61,1764282061,18.00983491099132
0,h11_h61,1764282062,18.0
0,h11_h61,1764282063,18.0
0,h11_h61,1764282064,18.0
0,h11_h61,1764282065,18.0
0,h11_h61,1764282066,18.0
0,h11_h61,1764282067,18.0
0,h11_h61,1764282068,18.0
0,h11_h61,1764282069,18.0
0,h11_h61,1764282070,18.0
0,h11_h61,1764282071,18.0
0,h11_h61,1764282072,18.0
0,h11_h61,1764282073,18.0
0,h11_h61,1764282074,18.0
0,h11_h61,1764282075,18.0
0,h11_h61,1764282076,18.0
0,h11_h61,1764282077,18.0
0,h11_h61,1764282078,18.0
0,h11_h61,1764282079,18.0
0,h11_h61,1764282080,18.0
0,h11_h61,1764282081,18.0
0,h11_h61,1764282082,18.0
0,h11_h61,1764282083,18.0
0,h11_h61,1764282084,18.0
0,h11_h61,1764282085,18.0
0,h11_h61,1764282086,18.0
0,h11_h61,1764282087,18.0
0,h11_h61,1764282088,18.0
0,h11_h61,1764282089,32.7642859551288
0,h11_h61,1764282090,20.24101242685542
0,h11_h61,1764282091,18.0
0,h11_h61,1764282092,18.0
0,h11_h61,1764282093,18.0
0,h11_h61,1764282094,18.0
0,h11_h61,1764282095,18.0
0,h11_h61,1764282096,18.0
0,h11_h61,1764282097,18.0
0,h11_h61,1764282098,18.086363911346027
0,h11_h61,1764282099,18.013737309886476
0,h11_h61,1764282100,18.0
0,h11_h61,1764282101,18.0
0,h11_h61,1764282102,18.0
0,h11_h61,1764282103,18.0
0,h11_h61,1764282104,18.171461828379098
0,h11_h61,1764282105,18.028750512662832
0,h11_h61,1764282106,18.085521118320568
0,h11_h61,1764282107,18.01458248286237
0,h11_h61,1764282108,18.08531401410311
0,h11_h61,1764282109,18.01479050658537
0,h11_h61,1764282110,18.0
0,h11_h61,1764282111,18.0
0,h11_h61,1764282112,18.0
0,h11_h61,1764282113,19.01640812025031
0,h11_h61,1764282114,18.18403576333848
0,h11_h61,1764282115,18.0
0,h11_h61,1764282116,18.0
0,h11_h61,1764282117,18.0
0,h11_h61,1764282118,18.0
0,h11_h61,1764282119,18.0
0,h11_h61,1764282120,18.0
0,h11_h61,1764282121,18.0
0,h11_h61,1764282122,18.0
0,h11_h61,1764282123,18.0
0,h11_h61,1764282124,18.0
0,h11_h61,1764282125,18.0
0,h11_h61,1764282126,18.0
0,h11_h61,1764282127,18.0
0,h11_h61,1764282128,18.0
0,h11_h61,1764282129,18.0
0,h11_h61,1764282130,18.0
0,h11_h61,1764282131,18.0
0,h11_h61,1764282132,18.0
0,h11_h61,1764282133,18.0
0,h11_h61,1764282134,18.0
0,h11_h61,1764282135,18.0
0,h11_h61,1764282136,18.0
0,h11_h61,1764282137,18.0
0,h11_h61,1764282138,18.0
0,h11_h61,1764282139,18.0
0,h11_h61,1764282140,18.0
0,h11_h61,1764282141,18.0
0,h11_h61,1764282142,18.0
0,h11_h61,1764282143,18.081714145140985
0,h11_h61,1764282144,29.12962026167072
0,h11_h61,1764282145,20.677199804263445
0,h11_h61,1764282146,18.1
0,h11_h61,1764282147,18.1
0,h11_h61,1764282148,18.1
0,h11_h61,1764282149,18.1
0,h11_h61,1764282150,18.1
0,h11_h61,1764282151,18.1
0,h11_h61,1764282152,18.1
0,h11_h61,1764282153,54.70022690203244
0,h11_h61,1764282154,27.900647548727953
0,h11_h61,1764282155,18.1
0,h11_h61,1764282156,18.1
0,h11_h61,1764282157,18.1
0,h11_h61,1764282158,18.1
0,h11_h61,1764282159,18.1
0,h11_h61,1764282160,18.1
0,h11_h61,1764282161,18.1
0,h11_h61,1764282162,18.1
0,h11_h61,1764282163,18.1
0,h11_h61,1764282164,18.1
0,h11_h61,1764282165,18.1
0,h11_h61,1764282166,18.1
0,h11_h61,1764282167,53.40353855446219
0,h11_h61,1764282168,28.515595794392524
0,h11_h61,1764282169,18.1
0,h11_h61,1764282170,18.1
0,h11_h61,1764282171,18.1
0,h11_h61,1764282172,18.1
0,h11_h61,1764282173,18.1
0,h11_h61,1764282174,18.1
0,h11_h61,1764282175,27.656467039639193
0,h11_h61,1764282176,20.877881798415657
0,h11_h61,1764282177,18.1
0,h11_h61,1764282178,18.1
0,h11_h61,1764282179,18.1
0,h11_h61,1764282180,18.1
0,h11_h61,1764282181,18.02267223390996
0,h11_h61,1764282182,18.07722209784747
0,h11_h61,1764282183,18.022883494394133
0,h11_h61,1764282184,18.0
0,h11_h61,1764282185,18.0
0,h11_h61,1764282186,18.0
0,h11_h61,1764282187,18.0
0,h11_h61,1764282188,18.07660524270638
0,h11_h61,1764282189,18.1
0,h11_h61,1764282190,18.1
0,h11_h61,1764282191,18.023702836030775
0,h11_h61,1764282192,18.0
0,h11_h61,1764282193,18.076090648063204
0,h11_h61,1764282194,18.02400930352205
0,h11_h61,1764282195,18.0
0,h11_h61,1764282196,18.0
0,h11_h61,1764282197,18.0
0,h11_h61,1764282198,33.835584715335756
0,h11_h61,1764282199,23.36898818662692
0,h11_h61,1764282200,18.0
0,h11_h61,1764282201,18.0
0,h11_h61,1764282202,18.0
0,h11_h61,1764282203,18.0
0,h11_h61,1764282204,18.0
0,h11_h61,1764282205,18.0
0,h11_h61,1764282206,18.0
0,h11_h61,1764282207,18.0
0,h11_h61,1764282208,18.0
0,h11_h61,1764282209,18.0
0,h11_h61,1764282210,18.0
0,h11_h61,1764282211,18.0
0,h11_h61,1764282212,18.0
0,h11_h61,1764282213,18.443727312260183
0,h11_h61,1764282214,18.230843830305112
0,h11_h61,1764282215,18.1
0,h11_h61,1764282216,18.02638021261341
0,h11_h61,1764282217,18.07351408431585
0,h11_h61,1764282218,18.026584766537948
0,h11_h61,1764282219,18.0
0,h11_h61,1764282220,18.073201792884756
0,h11_h61,1764282221,18.1
0,h11_h61,1764282222,18.1
0,h11_h61,1764282223,18.1
0,h11_h61,1764282224,18.1
0,h11_h61,1764282225,18.680783191194266
0,h11_h61,1764282226,18.32031636294535
0,h11_h61,1764282227,18.1
0,h11_h61,1764282228,18.1
0,h11_h61,1764282229,18.1
0,h11_h61,1764282230,20.397635318153092
0,h11_h61,1764282231,19.002067952116416
0,h11_h61,1764282232,18.1
0,h11_h61,1764282233,18.1
0,h11_h61,1764282234,18.1
0,h11_h61,1764282235,18.1
0,h11_h61,1764282236,18.1
0,h11_h61,1764282237,18.1
0,h11_h61,1764282238,18.1
0,h11_h61,1764282239,18.1
0,h11_h61,1764282240,18.1
0,h11_h61,1764282241,18.1
0,h11_h61,1764282242,18.1
0,h11_h61,1764282243,18.1
0,h11_h61,1764282244,18.1
0,h11_h61,1764282245,18.1
0,h11_h61,1764282246,18.029710075893945
0,h11_h61,1764282247,18.070182318924868
0,h11_h61,1764282248,18.1
0,h11_h61,1764282249,18.1
0,h11_h61,1764282250,18.1
0,h11_h61,1764282251,18.1
0,h11_h61,1764282252,18.1
0,h11_h61,1764282253,18.1
0,h11_h61,1764282254,18.1
0,h11_h61,1764282255,18.1
0,h11_h61,1764282256,18.1
0,h11_h61,1764282257,18.1
0,h11_h61,1764282258,18.1
0,h11_h61,1764282259,18.1
