datetime,interface,taxa_total_Mbps,banda_disponivel
2025-11-26 15:56:11.361182,s1-eth1,0.0,100.0
2025-11-26 15:56:11.361249,s2-eth2,0.0,100.0
2025-11-26 15:56:11.361348,s3-eth2,0.0,100.0
2025-11-26 15:56:12.362117,s1-eth1,92.28445434570312,7.715545654296875
2025-11-26 15:56:12.362157,s2-eth2,92.18495178222656,7.8150482177734375
2025-11-26 15:56:12.362217,s3-eth2,92.27383422851562,7.726165771484375
2025-11-26 15:56:13.362808,s1-eth1,92.1787109375,7.8212890625
2025-11-26 15:56:13.362906,s2-eth2,92.1787109375,7.8212890625
2025-11-26 15:56:13.362988,s3-eth2,92.11192321777344,7.8880767822265625
2025-11-26 15:56:14.363745,s1-eth1,92.2490234375,7.7509765625
2025-11-26 15:56:14.363819,s2-eth2,92.23797607421875,7.76202392578125
2025-11-26 15:56:14.363925,s3-eth2,92.23847961425781,7.7615203857421875
2025-11-26 15:56:15.364502,s1-eth1,92.18374633789062,7.816253662109375
2025-11-26 15:56:15.364608,s2-eth2,92.21688842773438,7.783111572265625
2025-11-26 15:56:15.364753,s3-eth2,92.29472351074219,7.7052764892578125
2025-11-26 15:56:16.365658,s1-eth1,92.2026596069336,7.797340393066406
2025-11-26 15:56:16.365771,s2-eth2,92.18008422851562,7.819915771484375
2025-11-26 15:56:16.365938,s3-eth2,92.09129333496094,7.9087066650390625
2025-11-26 15:56:17.366880,s1-eth1,92.09394073486328,7.906059265136719
2025-11-26 15:56:17.366991,s2-eth2,92.19377136230469,7.8062286376953125
2025-11-26 15:56:17.367154,s3-eth2,92.14888000488281,7.8511199951171875
2025-11-26 15:56:18.368111,s1-eth1,92.14583587646484,7.854164123535156
2025-11-26 15:56:18.368224,s2-eth2,92.0796127319336,7.920387268066406
2025-11-26 15:56:18.368403,s3-eth2,92.20101165771484,7.798988342285156
2025-11-26 15:56:19.369486,s1-eth1,92.2030258178711,7.796974182128906
2025-11-26 15:56:19.369600,s2-eth2,92.1919937133789,7.808006286621094
2025-11-26 15:56:19.369775,s3-eth2,92.20352935791016,7.796470642089844
