run_id,rota_id,ts_epoch,latencia_ms
0,h11_h61,1764161415,
0,h11_h61,1764161416,
0,h11_h61,1764161417,24.962910038971305
0,h11_h61,1764161418,24.002836233306684
0,h11_h61,1764161419,24.0
0,h11_h61,1764161420,24.0
0,h11_h61,1764161421,24.0
0,h11_h61,1764161422,24.0
0,h11_h61,1764161423,24.0
0,h11_h61,1764161424,24.0
0,h11_h61,1764161425,24.0
0,h11_h61,1764161426,24.0
0,h11_h61,1764161427,24.0
0,h11_h61,1764161428,24.0
0,h11_h61,1764161429,24.0
0,h11_h61,1764161430,24.0
0,h11_h61,1764161431,24.0
0,h11_h61,1764161432,24.0
0,h11_h61,1764161433,24.0
0,h11_h61,1764161434,24.0
0,h11_h61,1764161435,24.0
0,h11_h61,1764161436,24.0
0,h11_h61,1764161437,24.0
0,h11_h61,1764161438,24.0
0,h11_h61,1764161439,24.0
0,h11_h61,1764161440,24.0
0,h11_h61,1764161441,24.0
0,h11_h61,1764161442,24.0
0,h11_h61,1764161443,24.0
0,h11_h61,1764161444,24.0
0,h11_h61,1764161445,24.0
0,h11_h61,1764161446,24.0
0,h11_h61,1764161447,24.0
0,h11_h61,1764161448,24.0
0,h11_h61,1764161449,24.0
0,h11_h61,1764161450,24.0
0,h11_h61,1764161451,24.0
0,h11_h61,1764161452,24.0
0,h11_h61,1764161453,24.0
0,h11_h61,1764161454,24.0
0,h11_h61,1764161455,24.09709966924882
0,h11_h61,1764161456,24.002895182960703
0,h11_h61,1764161457,24.679504638650055
0,h11_h61,1764161458,24.02051526517362
0,h11_h61,1764161459,24.097054521425587
0,h11_h61,1764161460,24.1
0,h11_h61,1764161461,24.00294506919848
0,h11_h61,1764161462,24.0
0,h11_h61,1764161463,24.0
0,h11_h61,1764161464,24.0
0,h11_h61,1764161465,24.09703386860771
0,h11_h61,1764161466,24.002961572116956
0,h11_h61,1764161467,24.0
0,h11_h61,1764161468,56.35955860578147
0,h11_h61,1764161469,25.078695224342304
0,h11_h61,1764161470,24.0
0,h11_h61,1764161471,82.92930119108185
0,h11_h61,1764161472,39.99465352088487
0,h11_h61,1764161473,24.532836523830916
0,h11_h61,1764161474,66.35534387092065
0,h11_h61,1764161475,25.61540654816615
0,h11_h61,1764161476,24.39056571644848
0,h11_h61,1764161477,38.70680152833414
0,h11_h61,1764161478,53.941105335575955
0,h11_h61,1764161479,25.14657497079105
0,h11_h61,1764161480,24.1
0,h11_h61,1764161481,24.1
0,h11_h61,1764161482,47.67933628250668
0,h11_h61,1764161483,24.955991894360675
0,h11_h61,1764161484,60.6495504613294
0,h11_h61,1764161485,25.382872865124497
0,h11_h61,1764161486,24.0
0,h11_h61,1764161487,24.0
0,h11_h61,1764161488,54.231163359602306
0,h11_h61,1764161489,25.138702981273173
0,h11_h61,1764161490,24.0
0,h11_h61,1764161491,24.0
0,h11_h61,1764161492,24.0
0,h11_h61,1764161493,24.0
0,h11_h61,1764161494,24.096565696729755
0,h11_h61,1764161495,24.00343857671581
0,h11_h61,1764161496,24.0
0,h11_h61,1764161497,24.0
0,h11_h61,1764161498,24.0
0,h11_h61,1764161499,24.0
0,h11_h61,1764161500,24.0
0,h11_h61,1764161501,24.0
0,h11_h61,1764161502,24.0
0,h11_h61,1764161503,24.0
0,h11_h61,1764161504,24.0
0,h11_h61,1764161505,24.0
0,h11_h61,1764161506,24.0
0,h11_h61,1764161507,24.0
0,h11_h61,1764161508,24.0
0,h11_h61,1764161509,24.0
0,h11_h61,1764161510,24.0
0,h11_h61,1764161511,24.0
0,h11_h61,1764161512,24.0
0,h11_h61,1764161513,24.0
0,h11_h61,1764161514,24.0
0,h11_h61,1764161515,24.0
0,h11_h61,1764161516,24.0
0,h11_h61,1764161517,24.0
0,h11_h61,1764161518,24.0
0,h11_h61,1764161519,58.61645525740132
0,h11_h61,1764161520,25.45229596023787
0,h11_h61,1764161521,24.003513785236738
0,h11_h61,1764161522,24.0
0,h11_h61,1764161523,25.15657540585786
0,h11_h61,1764161524,24.332002841051427
0,h11_h61,1764161525,24.010668934753948
0,h11_h61,1764161526,24.0
0,h11_h61,1764161527,72.80075761759811
0,h11_h61,1764161528,63.804294304602
0,h11_h61,1764161529,25.4704436434941
0,h11_h61,1764161530,24.0
0,h11_h61,1764161531,58.19576500737367
0,h11_h61,1764161532,57.827662661014365
0,h11_h61,1764161533,25.319409332219564
0,h11_h61,1764161534,58.86081998782654
0,h11_h61,1764161535,25.5062863141424
0,h11_h61,1764161536,24.0
0,h11_h61,1764161537,24.09612911208089
0,h11_h61,1764161538,24.00387478230187
0,h11_h61,1764161539,59.10084108665225
0,h11_h61,1764161540,52.86383889247295
0,h11_h61,1764161541,25.156015745227155
0,h11_h61,1764161542,24.0
0,h11_h61,1764161543,24.096005357500896
0,h11_h61,1764161544,65.52354679396205
0,h11_h61,1764161545,25.90213337727313
0,h11_h61,1764161546,59.37171021736771
0,h11_h61,1764161547,25.68798105192844
0,h11_h61,1764161548,24.0
0,h11_h61,1764161549,24.0
0,h11_h61,1764161550,24.0
0,h11_h61,1764161551,24.0
0,h11_h61,1764161552,24.0
0,h11_h61,1764161553,57.505196250188426
0,h11_h61,1764161554,25.895070787751383
0,h11_h61,1764161555,24.569047606011793
0,h11_h61,1764161556,24.031589732792614
0,h11_h61,1764161557,24.0
0,h11_h61,1764161558,24.0
0,h11_h61,1764161559,24.0
0,h11_h61,1764161560,24.0
0,h11_h61,1764161561,24.0
0,h11_h61,1764161562,24.0
0,h11_h61,1764161563,24.0
0,h11_h61,1764161564,24.0
0,h11_h61,1764161565,24.0
0,h11_h61,1764161566,24.0
0,h11_h61,1764161567,24.0
0,h11_h61,1764161568,24.0
0,h11_h61,1764161569,55.26924766602902
0,h11_h61,1764161570,26.386353684551032
0,h11_h61,1764161571,24.093231393883016
0,h11_h61,1764161572,24.006871727499295
0,h11_h61,1764161573,24.0
0,h11_h61,1764161574,24.0
0,h11_h61,1764161575,49.54698149591571
0,h11_h61,1764161576,26.126714818074714
0,h11_h61,1764161577,24.0
0,h11_h61,1764161578,59.32578241362401
0,h11_h61,1764161579,27.25570332876334
0,h11_h61,1764161580,24.1
0,h11_h61,1764161581,52.31786789182037
0,h11_h61,1764161582,27.293742593031524
0,h11_h61,1764161583,24.05751622249559
0,h11_h61,1764161584,24.091671207378436
0,h11_h61,1764161585,24.1
0,h11_h61,1764161586,24.1
0,h11_h61,1764161587,24.1
0,h11_h61,1764161588,24.1
0,h11_h61,1764161589,24.1
0,h11_h61,1764161590,55.5494713461011
0,h11_h61,1764161591,27.513416644846707
0,h11_h61,1764161592,24.1
0,h11_h61,1764161593,67.2328369861516
0,h11_h61,1764161594,29.496523765959463
0,h11_h61,1764161595,65.43965285265193
0,h11_h61,1764161596,28.929613018583147
0,h11_h61,1764161597,36.79317743606312
0,h11_h61,1764161598,25.555119821445867
0,h11_h61,1764161599,24.1
0,h11_h61,1764161600,24.1
0,h11_h61,1764161601,24.1
0,h11_h61,1764161602,24.1
0,h11_h61,1764161603,24.1
0,h11_h61,1764161604,59.51635205770137
0,h11_h61,1764161605,28.680401426001055
0,h11_h61,1764161606,56.51990835932581
0,h11_h61,1764161607,28.47570258426375
0,h11_h61,1764161608,24.1
0,h11_h61,1764161609,56.21502772098523
0,h11_h61,1764161610,28.518469744957493
0,h11_h61,1764161611,24.0
0,h11_h61,1764161612,24.0
0,h11_h61,1764161613,24.0881399529137
0,h11_h61,1764161614,24.011893264747663
0,h11_h61,1764161615,48.38873574174204
0,h11_h61,1764161616,27.64869876452705
0,h11_h61,1764161617,24.1
0,h11_h61,1764161618,24.01229212844125
0,h11_h61,1764161619,24.087606060057595
0,h11_h61,1764161620,53.522963133774184
0,h11_h61,1764161621,28.675845489232575
0,h11_h61,1764161622,24.1
0,h11_h61,1764161623,24.1
0,h11_h61,1764161624,24.013026351327856
0,h11_h61,1764161625,24.0
0,h11_h61,1764161626,24.086762889593302
0,h11_h61,1764161627,24.1
0,h11_h61,1764161628,59.146840215817335
0,h11_h61,1764161629,29.991262759382984
0,h11_h61,1764161630,24.86318590835861
0,h11_h61,1764161631,24.22337950629804
0,h11_h61,1764161632,24.013798983899154
0,h11_h61,1764161633,24.0
0,h11_h61,1764161634,24.0
0,h11_h61,1764161635,24.0
0,h11_h61,1764161636,24.0
0,h11_h61,1764161637,24.085683294855315
0,h11_h61,1764161638,24.1
0,h11_h61,1764161639,53.87641408385828
0,h11_h61,1764161640,29.591074823162742
0,h11_h61,1764161641,24.1
0,h11_h61,1764161642,24.01487801502933
0,h11_h61,1764161643,82.28645940839723
