run_id,rota_id,interface,ts_epoch,taxa_Mbps,capacidade_Mbps,banda_disp_Mbps,util_pct
0,h11_h61,s1-eth1,1764271957,0.0,100.0,100.0,0.0
0,h11_h61,s2-eth2,1764271957,0.0,100.0,100.0,0.0
0,h11_h61,s3-eth2,1764271957,0.0,100.0,100.0,0.0
0,h11_h61,s1-eth1,1764271958,0.016576,100.0,99.983424,0.016576
0,h11_h61,s2-eth2,1764271958,0.01568,100.0,99.98432,0.01568
0,h11_h61,s3-eth2,1764271958,0.015232,100.0,99.984768,0.015232
0,h11_h61,s1-eth1,1764271959,0.009408,100.0,99.990592,0.009408
0,h11_h61,s2-eth2,1764271959,0.009408,100.0,99.990592,0.009408
0,h11_h61,s3-eth2,1764271959,0.009408,100.0,99.990592,0.009408
0,h11_h61,s1-eth1,1764271960,0.009408,100.0,99.990592,0.009408
0,h11_h61,s2-eth2,1764271960,0.009408,100.0,99.990592,0.009408
0,h11_h61,s3-eth2,1764271960,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764271961,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764271961,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764271961,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764271962,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764271962,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764271962,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764271963,0.013426559999999999,100.0,99.98657344,0.013426559999999999
0,h11_h61,s2-eth2,1764271963,0.013426559999999999,100.0,99.98657344,0.013426559999999999
0,h11_h61,s3-eth2,1764271963,0.013426559999999999,100.0,99.98657344,0.013426559999999999
0,h11_h61,s1-eth1,1764271964,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764271964,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764271964,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s1-eth1,1764271965,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764271965,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s3-eth2,1764271965,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764271966,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s2-eth2,1764271966,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764271966,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s1-eth1,1764271967,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s2-eth2,1764271967,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s3-eth2,1764271967,0.00939864,100.0,99.99060136,0.00939864
0,h11_h61,s1-eth1,1764271968,0.01018184,100.0,99.98981816,0.01018184
0,h11_h61,s2-eth2,1764271968,0.00939864,100.0,99.99060136,0.00939864
