run_id,rota_id,ts_epoch,latencia_ms
0,h11_h61,1764165621,
0,h11_h61,1764165622,
0,h11_h61,1764165623,24.96260222599754
0,h11_h61,1764165624,24.1
0,h11_h61,1764165625,24.1
0,h11_h61,1764165626,24.1
0,h11_h61,1764165627,24.1
0,h11_h61,1764165628,24.1
0,h11_h61,1764165629,24.1
0,h11_h61,1764165630,24.1
0,h11_h61,1764165631,24.00377876803845
0,h11_h61,1764165632,24.096109830116458
0,h11_h61,1764165633,24.1
0,h11_h61,1764165634,24.1
0,h11_h61,1764165635,24.1
0,h11_h61,1764165636,24.1
0,h11_h61,1764165637,24.004442455994024
0,h11_h61,1764165638,24.0
0,h11_h61,1764165639,24.0953394049533
0,h11_h61,1764165640,24.004765714331988
0,h11_h61,1764165641,24.09512360668013
0,h11_h61,1764165642,24.1
0,h11_h61,1764165643,24.1
0,h11_h61,1764165644,24.1
0,h11_h61,1764165645,24.1
0,h11_h61,1764165646,24.1
0,h11_h61,1764165647,24.1
0,h11_h61,1764165648,24.1
0,h11_h61,1764165649,24.1
0,h11_h61,1764165650,24.1
0,h11_h61,1764165651,24.1
0,h11_h61,1764165652,24.006101919763164
0,h11_h61,1764165653,24.093783828452004
0,h11_h61,1764165654,24.1
0,h11_h61,1764165655,24.1
0,h11_h61,1764165656,24.006537850727273
0,h11_h61,1764165657,24.0
0,h11_h61,1764165658,24.0
0,h11_h61,1764165659,24.0
0,h11_h61,1764165660,24.093037999252672
0,h11_h61,1764165661,24.1
0,h11_h61,1764165662,24.1
0,h11_h61,1764165663,24.1
0,h11_h61,1764165664,24.007397692700124
0,h11_h61,1764165665,24.092490715084377
0,h11_h61,1764165666,24.007613975269336
0,h11_h61,1764165667,24.0
0,h11_h61,1764165668,24.0
0,h11_h61,1764165669,24.0
0,h11_h61,1764165670,24.0
0,h11_h61,1764165671,24.0
0,h11_h61,1764165672,24.0
0,h11_h61,1764165673,24.0
0,h11_h61,1764165674,24.0
0,h11_h61,1764165675,24.0
0,h11_h61,1764165676,24.0
0,h11_h61,1764165677,24.0
0,h11_h61,1764165678,24.0
0,h11_h61,1764165679,24.0
0,h11_h61,1764165680,24.0
0,h11_h61,1764165681,24.0
0,h11_h61,1764165682,24.0
0,h11_h61,1764165683,24.09067887759083
0,h11_h61,1764165684,24.00942684737476
0,h11_h61,1764165685,24.090463145239923
0,h11_h61,1764165686,24.1
0,h11_h61,1764165687,24.1
0,h11_h61,1764165688,24.1
0,h11_h61,1764165689,24.1
0,h11_h61,1764165690,24.1
0,h11_h61,1764165691,24.1
0,h11_h61,1764165692,24.1
0,h11_h61,1764165693,24.1
0,h11_h61,1764165694,24.1
0,h11_h61,1764165695,24.1
0,h11_h61,1764165696,24.1
0,h11_h61,1764165697,24.1
0,h11_h61,1764165698,24.1
0,h11_h61,1764165699,24.1
0,h11_h61,1764165700,24.1
0,h11_h61,1764165701,24.1
0,h11_h61,1764165702,24.1
0,h11_h61,1764165703,24.1
0,h11_h61,1764165704,24.1
0,h11_h61,1764165705,24.1
0,h11_h61,1764165706,24.1
0,h11_h61,1764165707,24.1
0,h11_h61,1764165708,24.1
0,h11_h61,1764165709,24.1
0,h11_h61,1764165710,24.1
0,h11_h61,1764165711,24.1
0,h11_h61,1764165712,24.1
0,h11_h61,1764165713,24.1
