run_id,rota_id,interface,ts_epoch,taxa_Mbps,capacidade_Mbps,banda_disp_Mbps,util_pct
0,h11_h61,s1-eth1,1764165622,0.0,100.0,100.0,0.0
0,h11_h61,s2-eth2,1764165622,0.0,100.0,100.0,0.0
0,h11_h61,s3-eth2,1764165622,0.0,100.0,100.0,0.0
0,h11_h61,s1-eth1,1764165623,0.005376,100.0,99.994624,0.005376
0,h11_h61,s2-eth2,1764165623,0.00616,100.0,99.99384,0.00616
0,h11_h61,s3-eth2,1764165623,0.005712,100.0,99.994288,0.005712
0,h11_h61,s1-eth1,1764165624,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165624,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165624,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165625,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165625,0.002352,100.0,99.997648,0.002352
0,h11_h61,s3-eth2,1764165625,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165626,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165626,0.002352,100.0,99.997648,0.002352
0,h11_h61,s3-eth2,1764165626,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165627,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165627,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165627,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165628,0.00448,100.0,99.99552,0.00448
0,h11_h61,s2-eth2,1764165628,0.00448,100.0,99.99552,0.00448
0,h11_h61,s3-eth2,1764165628,0.003696,100.0,99.996304,0.0036959999999999996
0,h11_h61,s1-eth1,1764165629,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165629,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165629,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165630,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165630,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165630,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165631,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165631,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165631,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165632,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165632,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165632,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165633,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165633,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165633,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165634,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165634,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165634,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165635,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165635,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165635,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165636,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165636,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165636,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165637,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165637,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165637,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165638,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165638,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165638,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165639,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165639,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165639,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165640,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s2-eth2,1764165640,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s3-eth2,1764165640,0.00313288,100.0,99.99686712,0.00313288
0,h11_h61,s1-eth1,1764165641,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165641,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165641,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165642,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165642,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165642,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165643,0.002352,100.0,99.997648,0.002352
0,h11_h61,s2-eth2,1764165643,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165643,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165644,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165644,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165644,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165645,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165645,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165645,0.002352,100.0,99.997648,0.002352
0,h11_h61,s1-eth1,1764165646,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165646,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165646,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165647,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165647,0.003136,100.0,99.996864,0.003136
0,h11_h61,s3-eth2,1764165647,0.003136,100.0,99.996864,0.003136
0,h11_h61,s1-eth1,1764165648,0.003136,100.0,99.996864,0.003136
0,h11_h61,s2-eth2,1764165648,0.003136,100.0,99.996864,0.003136
