run_id,rota_id,ts_epoch,gargalo_Mbps,banda_media_Mbps,util_max_pct,latencia_ms,datetime_utc,tempo_relativo_s,latencia_p95_micro_5s,latencia_jitter_micro_5s,latencia_media_micro_5s,gargalo_min_micro_5s,banda_media_micro_5s,utilizacao_media_micro_5s,latencia_p95_curta_15s,latencia_jitter_curta_15s,latencia_media_curta_15s,gargalo_min_curta_15s,banda_media_curta_15s,utilizacao_media_curta_15s,latencia_p95_longa_30s,latencia_jitter_longa_30s,latencia_media_longa_30s,gargalo_min_longa_30s,banda_media_longa_30s,utilizacao_media_longa_30s,latencia_delta_micro_longa,banda_delta_micro_longa,bdp,melhor_rota
0,h11_h61,1764165622,100.0,100.0,0.0,,2025-11-26T14:00:22,0,,,,100.0,100.0,0.0,,,,100.0,100.0,0.0,,,,100.0,100.0,0.0,,1.0,,
0,h11_h61,1764165623,99.99384,99.99425066666667,0.00616,24.96260222599754,2025-11-26T14:00:23,1,24.96260222599754,,24.96260222599754,99.99384,99.99712533333334,3.0799999999999996e-05,24.96260222599754,,24.96260222599754,99.99384,99.99712533333334,3.0799999999999996e-05,24.96260222599754,,24.96260222599754,99.99384,99.99712533333334,3.0799999999999996e-05,0.0,0.9999671457222157,2496.106452970042,4
0,h11_h61,1764165624,99.996864,99.996864,0.003136,24.1,2025-11-26T14:00:24,2,24.919472114697662,0.6099518834694686,24.53130111299877,99.99384,99.99703822222223,3.098666666666666e-05,24.919472114697662,0.6099518834694686,24.53130111299877,99.99384,99.99703822222223,3.098666666666666e-05,24.919472114697662,0.6099518834694686,24.53130111299877,99.99384,99.99703822222223,3.098666666666666e-05,0.0,0.9999680168305074,2409.9244224000004,4
0,h11_h61,1764165625,99.996864,99.99712533333333,0.003136,24.1,2025-11-26T14:00:25,3,24.876342003397784,0.4980236273832479,24.387534075332514,99.99384,99.99706,3.1079999999999994e-05,24.876342003397784,0.4980236273832479,24.387534075332514,99.99384,99.99706,3.1079999999999994e-05,24.876342003397784,0.4980236273832479,24.387534075332514,99.99384,99.99706,3.1079999999999994e-05,0.0,0.9999677990532921,2409.9244224000004,4
0,h11_h61,1764165626,99.996864,99.99712533333333,0.003136,24.1,2025-11-26T14:00:26,4,24.833211892097907,0.43130111299876805,24.315650556499385,99.99384,99.99707306666667,3.1135999999999995e-05,24.833211892097907,0.43130111299876805,24.315650556499385,99.99384,99.99707306666667,3.1135999999999995e-05,24.833211892097907,0.43130111299876805,24.315650556499385,99.99384,99.99707306666667,3.1135999999999995e-05,0.0,0.9999676683870086,2409.9244224000004,4
0,h11_h61,1764165627,99.996864,99.996864,0.003136,24.1,2025-11-26T14:00:27,5,24.790081780798033,0.38576744297462534,24.27252044519951,99.99384,99.99644586666668,3.7408e-05,24.790081780798033,0.38576744297462534,24.27252044519951,99.99384,99.99703822222222,3.117333333333333e-05,24.790081780798033,0.38576744297462534,24.27252044519951,99.99384,99.99703822222222,3.117333333333333e-05,0.0,0.9999680168305075,2409.9244224000004,4
0,h11_h61,1764165628,99.99552,99.99578133333334,0.00448,24.1,2025-11-26T14:00:28,6,24.1,0.0,24.1,99.99552,99.99675199999999,3.4048e-05,24.746951669498156,0.3521558841138167,24.24376703766626,99.99384,99.99685866666667,3.312e-05,24.746951669498156,0.3521558841138167,24.24376703766626,99.99384,99.99685866666667,3.312e-05,-0.1437670376662581,0.9999866129128003,2409.892032,4
0,h11_h61,1764165629,99.996864,99.996864,0.003136,24.1,2025-11-26T14:00:29,7,24.1,0.0,24.1,99.99552,99.996752,3.4048e-05,24.70382155819828,0.3260329957657448,24.22322888942822,99.99384,99.99685933333333,3.29e-05,24.70382155819828,0.3260329957657448,24.22322888942822,99.99384,99.99685933333333,3.29e-05,-0.12322888942821919,0.9999866062460135,2409.9244224000004,4
0,h11_h61,1764165630,99.996864,99.99686504,0.003136,24.1,2025-11-26T14:00:30,8,24.1,0.0,24.1,99.99552,99.99669994133333,3.4048e-05,24.6606914468984,0.3049759417347341,24.207825278249693,99.99384,99.9968599674074,3.272888888888889e-05,24.6606914468984,0.3049759417347341,24.207825278249693,99.99384,99.9968599674074,3.272888888888889e-05,-0.10782527824969179,0.9999865999051586,2409.9244224000004,4
0,h11_h61,1764165631,99.99686712,99.99686712,0.00313288,24.00377876803845,2025-11-26T14:00:31,9,24.1,0.04303144310895998,24.080755753607693,99.99552,99.99664829866667,3.404176000000001e-05,24.617561335598523,0.2932748593224957,24.185153443781775,99.99384,99.99686068266666,3.258888e-05,24.617561335598523,0.2932748593224957,24.185153443781775,99.99384,99.99686068266666,3.258888e-05,-0.10439769017408196,0.9999865927524373,2400.3026758454184,4
0,h11_h61,1764165632,99.99686712,99.99686712,0.00313288,24.096109830116458,2025-11-26T14:00:32,10,24.1,0.04262980279699626,24.079977719630982,99.99552,99.99664892266667,3.403552e-05,24.574431224298646,0.2779322526376523,24.176249082415247,99.99384,99.99686126787878,3.247432727272727e-05,24.574431224298646,0.2779322526376523,24.176249082415247,99.99384,99.99686126787878,3.247432727272727e-05,-0.09627136278426462,0.9999865869002109,2409.535492791081,4
0,h11_h61,1764165633,99.99686712,99.99686712,0.00313288,24.1,2025-11-26T14:00:33,11,24.1,0.04262980279699626,24.079977719630982,99.996864,99.99686608,3.1341279999999996e-05,24.53130111299877,0.26467006208862126,24.169317347650225,99.99384,99.99686175555557,3.237886666666666e-05,24.53130111299877,0.26467006208862126,24.169317347650225,99.99384,99.99686175555557,3.237886666666666e-05,-0.08933962801924267,1.0000000224451486,2409.924497592,4
0,h11_h61,1764165634,99.99686712,99.99686712,0.00313288,24.1,2025-11-26T14:00:34,12,24.1,0.04262980279699626,24.079977719630982,99.996864,99.99686670400001,3.133504e-05,24.48817100169889,0.2531451083065294,24.163540902012702,99.99384,99.99686216820513,3.229809230769231e-05,24.48817100169889,0.2531451083065294,24.163540902012702,99.99384,99.99686216820513,3.229809230769231e-05,-0.08356318238172022,1.0000000183185236,2409.924497592,4
0,h11_h61,1764165635,99.99686712,99.99686712,0.00313288,24.1,2025-11-26T14:00:35,13,24.1,0.04262980279699626,24.079977719630982,99.99686712,99.99686712,3.1328800000000004e-05,24.445040890399014,0.24300784930679079,24.15865314031942,99.99384,99.99686252190476,3.222885714285714e-05,24.445040890399014,0.24300784930679079,24.15865314031942,99.99384,99.99686252190476,3.222885714285714e-05,-0.07867542068843747,1.0000000459823952,2409.924497592,4
0,h11_h61,1764165636,99.99686712,99.99686712,0.00313288,24.1,2025-11-26T14:00:36,14,24.1,0.0017397368607237694,24.099221966023293,99.99686712,99.99686712,3.1328800000000004e-05,24.40191077909914,0.234000039586886,24.154463630296608,99.99384,99.99686282844443,3.216885333333334e-05,24.40191077909914,0.234000039586886,24.154463630296608,99.99384,99.99686282844443,3.216885333333334e-05,-0.05524166427331423,1.000000042916902,2409.924497592,4
0,h11_h61,1764165637,99.99686712,99.99686712,0.00313288,24.004442455994024,2025-11-26T14:00:37,15,24.1,0.042734632832058646,24.080888491198806,99.99686712,99.99686712,3.1328800000000004e-05,24.358780667799262,0.2287909479462198,24.144462218676434,99.99384,99.99665396977778,3.425744e-05,24.358780667799262,0.2287909479462198,24.144462218676434,99.99384,99.99686309666667,3.211635e-05,-0.06357372747762824,1.0000000402345954,2400.369042561721,4
0,h11_h61,1764165638,99.99686712,99.99686712,0.00313288,24.0,2025-11-26T14:00:38,16,24.1,0.05357866556038124,24.060888491198806,99.99686712,99.99686712,3.1328800000000004e-05,24.1,0.04015763114544321,24.080288736943263,99.99552,99.9968284,3.223936e-05,24.315650556499385,0.22396415924661958,24.135433330009157,99.99384,99.99686333333334,3.2070023529411766e-05,-0.07454483881035046,1.0000000378678544,2399.92481088,4
0,h11_h61,1764165639,99.99686712,99.99686712,0.00313288,24.0953394049533,2025-11-26T14:00:39,17,24.1,0.052762450477353076,24.05995637218947,99.99686712,99.99686712,3.1328800000000004e-05,24.1,0.04001199408466019,24.079978030606817,99.99552,99.996828608,3.223728e-05,24.272520445199508,0.21707028413422402,24.1330748638294,99.99384,99.9968635437037,3.202884444444444e-05,-0.07311849163993145,1.0000000357640848,2409.458452688415,4
0,h11_h61,1764165640,99.99686712,99.99686712,0.00313288,24.004765714331988,2025-11-26T14:00:40,18,24.09906788099066,0.05187510837259404,24.040909515055866,99.99686712,99.99686712,3.1328800000000004e-05,24.1,0.04396817900110807,24.07362907822895,99.99552,99.99681139377779,3.22352e-05,24.22939033389963,0.21274961057347974,24.12594657774621,99.99384,99.99686373192984,3.1992e-05,-0.08503706269034339,1.0000000338817643,2400.4013673827876,4
0,h11_h61,1764165641,99.996864,99.996864,0.003136,24.09512360668013,2025-11-26T14:00:41,19,24.095296245298666,0.05051443841126572,24.03993423639189,99.996864,99.99686649600001,3.133504e-05,24.1,0.043776881262443425,24.073303985340957,99.99552,99.99679397155555,3.22352e-05,24.186260222599753,0.20687634500505972,24.124324316111153,99.99384,99.99686374533334,3.19604e-05,-0.08439007971926316,1.0000000025467464,2409.4367983603825,4
0,h11_h61,1764165642,99.996864,99.996864,0.003136,24.1,2025-11-26T14:00:42,20,24.09906788099066,0.05178999563319795,24.059045745193085,99.996864,99.99686587200001,3.1341279999999996e-05,24.1,0.043776881262443425,24.073303985340957,99.99552,99.99679397155555,3.22352e-05,24.14313011129988,0.2014320947280806,24.123108100305593,99.99384,99.99686375746032,3.193180952380952e-05,-0.06406235511250813,1.000000002425473,2409.9244224000004,4
0,h11_h61,1764165643,99.996864,99.99712533333333,0.003136,24.1,2025-11-26T14:00:43,21,24.1,0.041592263559854514,24.07904574519308,99.996864,99.99691751466666,3.134752e-05,24.1,0.043776881262443425,24.073303985340957,99.996864,99.99688357155556,3.13392e-05,24.1,0.19639646679869813,24.122007714576757,99.99384,99.99687564727273,3.190581818181818e-05,-0.04296196938367558,0.9999998835236336,2409.9244224000004,4
