,0,1,5,15,30,60,mean (H>0),std (H>0)
DecisionTree,0.8036410923276983,0.7552083333333334,0.6985583224115334,0.6577896138482024,0.5743519781718963,0.642754662840746,0.6657325821211423,0.06712847677805672
ExtraTrees,0.8192457737321196,0.7890625,0.6985583224115334,0.6937416777629827,0.5948158253751705,0.6398852223816356,0.6832127095862643,0.07287284374199
GaussianNB,0.7490247074122237,0.72265625,0.72870249017038,0.7030625832223701,0.7175989085948158,0.6872309899569584,0.711850244388905,0.016711865267388062
KNeighbors,0.8270481144343304,0.79296875,0.6985583224115334,0.6964047936085219,0.6221009549795361,0.6398852223816356,0.6899836086762454,0.06678061029835242
LogisticRegression,0.8049414824447334,0.78125,0.7575360419397117,0.7376830892143809,0.7285129604365621,0.6757532281205165,0.7361470639422343,0.03936946004214454
RandomForest,0.812743823146944,0.7955729166666666,0.7182175622542595,0.7070572569906791,0.6193724420190996,0.6527977044476327,0.6986035764756676,0.06751847278518275
SVC,0.8010403120936281,0.7838541666666666,0.7549148099606815,0.7190412782956058,0.7285129604365621,0.6700143472022956,0.7312675125123623,0.042525196920523894
baseline: persistência,1.0,0.7591145833333334,0.653997378768021,0.6551264980026631,0.6425648021828103,0.6714490674318508,0.6764504659437358,0.04734305976557307
baseline: classe majoritária,0.26007802340702213,0.2604166666666667,0.2608125819134993,0.2596537949400799,0.26330150068212826,0.2682926829268293,0.2624954454258407,0.003517314882586034
