timestamp,latencia_h11_h61,latencia_h12_h62,latencia_h13_h63,latencia_h14_h64,banda_h11_h61,banda_h12_h62,banda_h13_h63,banda_h14_h64,categoria
2025-11-27 22:34:01,19.33955237967099,11.579008077629215,9.966032418130268,26.235441065065302,10.347183227539062,10.347183227539062,99.98280334472656,10.358657836914062,mice
2025-11-27 22:34:02,18.110030865961704,11.2,9.528961000175759,24.61099243074411,10.59466552734375,10.606033325195312,99.99102783203125,10.59466552734375,mice
2025-11-27 22:34:03,18.1,10.905973090222362,9.011295298327052,24.792314035641777,10.606033325195312,10.618148803710938,99.99102783203125,10.606033325195312,mice
2025-11-27 22:34:04,18.1,10.9,9.136853567724675,24.99191559539335,10.628768920898438,10.628768920898438,99.99102783203125,10.628768920898438,mice
2025-11-27 22:34:05,18.294319762103427,10.802365266682374,9.384026483885638,25.095840998737575,10.615837097167969,10.639297485351562,99.99103675842285,10.615837097167969,mice
2025-11-27 22:34:06,18.494072526798455,11.676995866333929,10.179215050546663,25.387081129556037,10.633140563964844,10.655082702636719,99.98720817565918,10.633140563964844,mice
2025-11-27 22:34:07,18.5,11.797330566630333,10.97801224424229,25.304442953975705,10.581024169921875,10.670265197753906,99.99103675842285,10.581024169921875,mice
2025-11-27 22:34:08,18.5,11.897208903599898,11.291343857142857,25.681530917344706,10.603736877441406,10.604484558105469,99.99103675842285,10.603736877441406,mice
2025-11-27 22:34:09,18.596713358758446,11.705757811731395,11.202975167317131,25.7,10.615837097167969,10.615837097167969,99.99103675842285,10.615837097167969,mice
2025-11-27 22:34:10,18.6,11.893999905701579,11.393804263887542,25.319736108406122,10.614349365234375,10.627197265625,99.99103675842285,10.614349365234375,mice
2025-11-27 22:34:11,18.696502019636473,12.093740316422465,10.818868916447876,25.584724285893156,10.604484558105469,10.604484558105469,99.99103675842285,10.615837097167969,mice
2025-11-27 22:34:12,18.603597346262532,12.003215787502752,10.703232805081017,25.410460271667354,45.0484504699707,45.0484504699707,99.99103675842285,45.0484504699707,mice
2025-11-27 22:34:13,18.503688554951133,11.129191211488049,9.18972792484371,25.589224901713038,12.58050537109375,12.59185791015625,99.99103675842285,12.58050537109375,mice
2025-11-27 22:34:14,18.5,12.162041856915279,10.839149908822684,25.316557085034127,12.569145202636719,12.569145202636719,99.99103675842285,12.58050537109375,mice
2025-11-27 22:34:15,18.5,11.910595705265406,10.610625889951756,25.77152355738841,12.557792663574219,12.58050537109375,99.99103675842285,12.557792663574219,mice
2025-11-27 22:34:16,18.40398762257427,11.803618063734179,10.792663035131378,25.51753854416459,12.591117858886719,12.59185791015625,99.99028984069824,12.591117858886719,mice
2025-11-27 22:34:17,18.112296729307488,12.184935465494268,10.89622095501746,25.5,12.633712768554688,12.644309997558594,99.9910457611084,12.633712768554688,mice
2025-11-27 22:34:18,18.1,12.00770783198972,10.611557292217613,25.59384740113289,12.569145202636719,12.569145202636719,99.99103675842285,12.569145202636719,mice
2025-11-27 22:34:19,18.004298328747932,11.903952492160826,10.6,25.693681971350042,12.598190307617188,12.61102294921875,99.99029953002929,12.598190307617188,mice
2025-11-27 22:34:20,18.0,11.995936815010912,10.695936345437667,26.260754958629423,12.61102294921875,12.61102294921875,99.9910457611084,12.61102294921875,mice
2025-11-27 22:34:21,18.0,11.136711246474503,9.318019807789595,25.646300421879,12.557792663574219,12.557792663574219,99.99103675842285,12.569145202636719,mice
