ts_epoch,banda_delta_micro_longa__h11_h61,banda_delta_micro_longa__h12_h62,banda_delta_micro_longa__h13_h63,banda_delta_micro_longa__h14_h64,banda_media_Mbps__h11_h61,banda_media_Mbps__h12_h62,banda_media_Mbps__h13_h63,banda_media_Mbps__h14_h64,banda_media_curta_15s__h11_h61,banda_media_curta_15s__h12_h62,banda_media_curta_15s__h13_h63,banda_media_curta_15s__h14_h64,banda_media_longa_30s__h11_h61,banda_media_longa_30s__h12_h62,banda_media_longa_30s__h13_h63,banda_media_longa_30s__h14_h64,banda_media_micro_5s__h11_h61,banda_media_micro_5s__h12_h62,banda_media_micro_5s__h13_h63,banda_media_micro_5s__h14_h64,bdp__h11_h61,bdp__h12_h62,bdp__h13_h63,bdp__h14_h64,gargalo_Mbps__h11_h61,gargalo_Mbps__h12_h62,gargalo_Mbps__h13_h63,gargalo_Mbps__h14_h64,gargalo_min_curta_15s__h11_h61,gargalo_min_curta_15s__h12_h62,gargalo_min_curta_15s__h13_h63,gargalo_min_curta_15s__h14_h64,gargalo_min_longa_30s__h11_h61,gargalo_min_longa_30s__h12_h62,gargalo_min_longa_30s__h13_h63,gargalo_min_longa_30s__h14_h64,gargalo_min_micro_5s__h11_h61,gargalo_min_micro_5s__h12_h62,gargalo_min_micro_5s__h13_h63,gargalo_min_micro_5s__h14_h64,latencia_delta_micro_longa__h11_h61,latencia_delta_micro_longa__h12_h62,latencia_delta_micro_longa__h13_h63,latencia_delta_micro_longa__h14_h64,latencia_jitter_curta_15s__h11_h61,latencia_jitter_curta_15s__h12_h62,latencia_jitter_curta_15s__h13_h63,latencia_jitter_curta_15s__h14_h64,latencia_jitter_longa_30s__h11_h61,latencia_jitter_longa_30s__h12_h62,latencia_jitter_longa_30s__h13_h63,latencia_jitter_longa_30s__h14_h64,latencia_jitter_micro_5s__h11_h61,latencia_jitter_micro_5s__h12_h62,latencia_jitter_micro_5s__h13_h63,latencia_jitter_micro_5s__h14_h64,latencia_media_curta_15s__h11_h61,latencia_media_curta_15s__h12_h62,latencia_media_curta_15s__h13_h63,latencia_media_curta_15s__h14_h64,latencia_media_longa_30s__h11_h61,latencia_media_longa_30s__h12_h62,latencia_media_longa_30s__h13_h63,latencia_media_longa_30s__h14_h64,latencia_media_micro_5s__h11_h61,latencia_media_micro_5s__h12_h62,latencia_media_micro_5s__h13_h63,latencia_media_micro_5s__h14_h64,latencia_ms__h11_h61,latencia_ms__h12_h62,latencia_ms__h13_h63,latencia_ms__h14_h64,latencia_p95_curta_15s__h11_h61,latencia_p95_curta_15s__h12_h62,latencia_p95_curta_15s__h13_h63,latencia_p95_curta_15s__h14_h64,latencia_p95_longa_30s__h11_h61,latencia_p95_longa_30s__h12_h62,latencia_p95_longa_30s__h13_h63,latencia_p95_longa_30s__h14_h64,latencia_p95_micro_5s__h11_h61,latencia_p95_micro_5s__h12_h62,latencia_p95_micro_5s__h13_h63,latencia_p95_micro_5s__h14_h64,util_max_pct__h11_h61,util_max_pct__h12_h62,util_max_pct__h13_h63,util_max_pct__h14_h64,utilizacao_media_curta_15s__h11_h61,utilizacao_media_curta_15s__h12_h62,utilizacao_media_curta_15s__h13_h63,utilizacao_media_curta_15s__h14_h64,utilizacao_media_longa_30s__h11_h61,utilizacao_media_longa_30s__h12_h62,utilizacao_media_longa_30s__h13_h63,utilizacao_media_longa_30s__h14_h64,utilizacao_media_micro_5s__h11_h61,utilizacao_media_micro_5s__h12_h62,utilizacao_media_micro_5s__h13_h63,utilizacao_media_micro_5s__h14_h64,melhor_rota
1764161418,0.9999671457222158,0.9999746126130086,0.9999746126130086,0.999966996389518,99.99712533333333,99.996864,99.996864,99.9970208,99.99712533333333,99.99716266666667,99.99716266666667,99.99714026666668,99.99712533333333,99.99716266666667,99.99716266666667,99.99714026666668,99.99712533333333,99.99716266666667,99.99716266666667,99.99714026666668,2400.208350436241,3479.4837741422407,2179.5966037016015,1879.2014550496237,99.996864,99.996864,99.996864,99.996864,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,0.0,0.0,0.0,0.0,0.6788746984250289,1.0153070283859948,0.45185246711960364,0.38877418387792806,0.6788746984250289,1.0153070283859948,0.45185246711960364,0.38877418387792806,0.6788746984250289,1.0153070283859948,0.45185246711960364,0.38877418387792806,24.482873136138995,35.51385942651212,22.116157523542984,19.067508748324467,24.482873136138995,35.51385942651212,22.116157523542984,19.067508748324467,24.482873136138995,35.51385942651212,22.116157523542984,19.067508748324467,24.002836233306684,34.79592894175402,21.79664957994684,18.79260388655412,24.914906348688074,36.15999686279441,22.403714672779515,19.31492312391778,24.914906348688074,36.15999686279441,22.403714672779515,19.31492312391778,24.914906348688074,36.15999686279441,22.403714672779515,19.31492312391778,0.003136,0.003136,0.003136,0.003136,3.098666666666666e-05,2.8373333333333328e-05,2.8373333333333328e-05,3.098666666666666e-05,3.098666666666666e-05,2.8373333333333328e-05,2.8373333333333328e-05,3.098666666666666e-05,3.098666666666666e-05,2.8373333333333328e-05,2.8373333333333328e-05,3.098666666666666e-05,4
1764161419,0.9999677990532921,0.9999753592824623,0.9999753592824623,0.9999676870536186,99.996864,99.996864,99.996864,99.996864,99.99706,99.997088,99.997088,99.9970712,99.99706,99.997088,99.997088,99.9970712,99.99706,99.997088,99.997088,99.9970712,2399.924736,3508.6369374343763,2218.5743408559592,1908.7679564093075,99.996864,99.996864,99.996864,99.996864,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,0.0,0.0,0.0,0.0,0.5551194315482084,0.7589643660666264,0.3220742609170007,0.27516626371181724,0.5551194315482084,0.7589643660666264,0.3220742609170007,0.27516626371181724,0.5551194315482084,0.7589643660666264,0.3220742609170007,0.27516626371181724,24.321915424092662,35.37172952347278,22.1395847407927,19.074431889715168,24.321915424092662,35.37172952347278,22.1395847407927,19.074431889715168,24.321915424092662,35.37172952347278,22.1395847407927,19.074431889715168,24.0,35.0874697173941,22.18643917529213,19.088278172496565,24.866902658404843,36.117357891882605,22.410742837954427,19.31700006633499,24.866902658404843,36.117357891882605,22.410742837954427,19.31700006633499,24.866902658404843,36.117357891882605,22.410742837954427,19.31700006633499,0.003136,0.003136,0.003136,0.003136,3.1079999999999994e-05,2.9119999999999996e-05,2.9119999999999996e-05,3.1079999999999994e-05,3.1079999999999994e-05,2.9119999999999996e-05,2.9119999999999996e-05,3.1079999999999994e-05,3.1079999999999994e-05,2.9119999999999996e-05,2.9119999999999996e-05,3.1079999999999994e-05,4
1764161420,0.9999681910523479,0.9999752846154668,0.9999758072846697,0.9999677878533237,99.996864,99.99712533333333,99.996864,99.9970208,99.9970208,99.99709546666666,99.99704320000001,99.99706112,99.9970208,99.99709546666666,99.99704320000001,99.99706112,99.9970208,99.99709546666666,99.99704320000001,99.99706112,2399.924736,3509.8899264,2229.589835788051,1909.9401024000001,99.996864,99.996864,99.996864,99.996864,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,0.0,0.0,0.0,0.0,0.4809841722158089,0.6344108864037802,0.2744409059976492,0.22503573165751237,0.4809841722158089,0.6344108864037802,0.2744409059976492,0.22503573165751237,0.4809841722158089,0.6344108864037802,0.2744409059976492,0.22503573165751237,24.241436568069496,35.30379714260459,22.17883795038967,19.080823917286374,24.241436568069496,35.30379714260459,22.17883795038967,19.080823917286374,24.241436568069496,35.30379714260459,22.17883795038967,19.080823917286374,24.0,35.1,22.29659757918059,19.1,24.818898968121612,36.06202142457968,22.41480528394535,19.306051568580592,24.818898968121612,36.06202142457968,22.41480528394535,19.306051568580592,24.818898968121612,36.06202142457968,22.41480528394535,19.306051568580592,0.003136,0.003136,0.003136,0.003136,3.1135999999999995e-05,2.9568e-05,2.9568e-05,3.1135999999999995e-05,3.1135999999999995e-05,2.9568e-05,2.9568e-05,3.1135999999999995e-05,3.1135999999999995e-05,2.9568e-05,2.9568e-05,3.1135999999999995e-05,4
1764161421,0.9999684471852303,0.9999756651950373,0.9999761007530001,0.9999681111858487,99.99686712,99.99686712,99.99686712,99.99686712,99.99699518666667,99.99705740888889,99.99701385333333,99.99702878666666,99.99699518666667,99.99705740888889,99.99701385333333,99.99702878666666,99.996394224,99.99646889066666,99.996416624,99.996434544,2399.92481088,3500.3097069659193,2220.270768298687,1900.3534915442292,99.99686712,99.99686712,99.99686712,99.99686712,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,0.0,0.0,0.0,0.0,0.4303111127101304,0.5655177477949683,0.2379265629043967,0.1978817647553183,0.4303111127101304,0.5655177477949683,0.2379265629043967,0.1978817647553183,0.4303111127101304,0.5655177477949683,0.2379265629043967,0.1978817647553183,24.193149254455598,35.24387645589228,22.183751018105305,19.065485192236977,24.193149254455598,35.24387645589228,22.183751018105305,19.065485192236977,24.193149254455598,35.24387645589228,22.183751018105305,19.065485192236977,24.0,35.004193709043065,22.20340328896783,19.004130292039385,24.77089527783838,36.005431929016176,22.40785188954742,19.293930888075852,24.77089527783838,36.005431929016176,22.40785188954742,19.293930888075852,24.77089527783838,36.005431929016176,22.40785188954742,19.293930888075852,0.00313288,0.00313288,0.00313288,0.00313288,3.116813333333333e-05,2.9861466666666665e-05,2.9861466666666665e-05,3.116813333333333e-05,3.116813333333333e-05,2.9861466666666665e-05,2.9861466666666665e-05,3.116813333333333e-05,3.740176e-05,3.583376e-05,3.583376e-05,3.740176e-05,4
1764161422,0.9999873935375703,0.9999794009029652,0.9999872335344687,0.9999794970564506,99.99552448000001,99.99526341333335,99.99552448000001,99.99536784,99.99678508571428,99.99680112380952,99.9968010857143,99.99679150857142,99.99678508571428,99.99680112380952,99.9968010857143,99.99679150857142,99.99664898666667,99.99659677333334,99.99659672,99.99662811200001,2399.8925875200002,3499.8159448,2229.559281807129,1899.90008432,99.99552448,99.99474128,99.99552448,99.99474128,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99552448,99.99474128,99.99552448,99.99474128,-0.16039046538499235,-0.20571190627199343,-0.04662156686201868,-0.05756852331279916,0.3928764378193098,0.5155200087419546,0.21773693304674022,0.17899852697307017,0.3928764378193098,0.5155200087419546,0.21773693304674022,0.17899852697307017,0.0012684020945160344,0.12174024150292723,0.20726778884025318,0.12326629405493533,24.16095771204633,35.20323037991023,22.20255763282903,19.054570993530813,24.16095771204633,35.20323037991023,22.20255763282903,19.054570993530813,24.000567246661337,34.99751847363824,22.155936065967012,18.997002470218014,24.0,35.0,22.296590706447677,19.0,24.72289158755515,35.94884243345267,22.400898495149494,19.281810207571112,24.72289158755515,35.94884243345267,22.400898495149494,19.281810207571112,24.002268986645348,35.097493943478824,22.29659620463401,19.097655634499315,0.00447552,0.00525872,0.00447552,0.00525872,3.310914285714286e-05,3.3107999999999995e-05,3.198914285714286e-05,3.4228e-05,3.310914285714286e-05,3.3107999999999995e-05,3.198914285714286e-05,3.4228e-05,3.4032800000000004e-05,3.5599199999999996e-05,3.4032800000000004e-05,3.5599199999999996e-05,4
1764161423,0.99998761733247,0.9999796447438971,0.9999871509900318,0.999979402541079,99.99660605333334,99.99660605333334,99.99686712,99.99686712,99.99676270666667,99.99677674,99.99680934,99.99680096,99.99676270666667,99.99677674,99.99680934,99.99680096,99.99654513066668,99.996545184,99.99659734400001,99.996597376,2399.90601408,3490.282159000152,2181.6155296442053,1890.3702802853286,99.99608392,99.99608392,99.99686712,99.99686712,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99552448,99.99474128,99.99552448,99.99474128,-0.13796375318256793,-0.14133972801018047,0.01251896708540201,-0.013762298591672106,0.36376865519758156,0.48398610707414313,0.24649940434061163,0.1729928222533449,0.36376865519758156,0.48398610707414313,0.24649940434061163,0.1729928222533449,0.0,0.07907412923932455,0.19853111003322255,0.07921366385116822,24.137963753182568,35.160510106486655,22.147454941256484,19.033103001845284,24.137963753182568,35.160510106486655,22.147454941256484,19.033103001845284,24.0,35.019170378476474,22.159973908341886,19.01934070325361,24.0,34.9041884659452,21.81683879182119,18.904295051732102,24.67488789727192,35.892252937889154,22.393945100751566,19.269689527066372,24.67488789727192,35.892252937889154,22.393945100751566,19.269689527066372,24.0,35.097493943478824,22.29659620463401,19.097655634499315,0.00391608,0.00391608,0.00313288,0.00313288,3.3865599999999996e-05,3.38646e-05,3.1906600000000004e-05,3.3865599999999996e-05,3.3865599999999996e-05,3.38646e-05,3.1906600000000004e-05,3.3865599999999996e-05,3.559296e-05,3.7159360000000006e-05,3.402656e-05,3.559296e-05,4
1764161424,0.9999875013153493,0.9999792542431151,0.9999870867888123,0.9999791549827642,99.99686712,99.99712818666667,99.99686712,99.99702376,99.99677430814816,99.99681578962964,99.99681576,99.99682571555556,99.99677430814816,99.99681578962964,99.99681576,99.99682571555556,99.99654575466667,99.99659802133333,99.996597968,99.99662932800001,2399.92481088,3480.317824789284,2170.2680188296567,1889.940788568,99.99686712,99.99686712,99.99686712,99.99686712,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99552448,99.99474128,99.99552448,99.99474128,-0.12071828403474782,-0.15344976138839428,-0.028584990676563393,-0.03478005786032767,0.3402983049722144,0.46544906208082437,0.2770093900934226,0.16693067734403233,0.3402983049722144,0.46544906208082437,0.2770093900934226,0.16693067734403233,0.0,0.11234796863264991,0.28230350116614494,0.082914583914137,24.120718284034748,35.11597992115879,22.091943089665094,19.016465126614623,24.120718284034748,35.11597992115879,22.091943089665094,19.016465126614623,24.0,34.962530159770395,22.06335809898853,18.981685068754295,24.0,34.8042686238637,21.70336012852536,18.9,24.626884206988688,35.83566344232564,22.38699170635364,19.257568846561632,24.626884206988688,35.83566344232564,22.38699170635364,19.257568846561632,24.0,35.08083874180861,22.29659620463401,19.08082605840788,0.00313288,0.00313288,0.00313288,0.00313288,3.358373333333333e-05,3.358284444444444e-05,3.18424e-05,3.358373333333333e-05,3.358373333333333e-05,3.358284444444444e-05,3.18424e-05,3.358373333333333e-05,3.5586720000000004e-05,3.7153119999999996e-05,3.4020320000000005e-05,3.5586720000000004e-05,4
1764161425,0.9999874116217334,0.999979206032212,0.9999870385479015,0.9999791166979041,99.996864,99.996864,99.996864,99.996864,99.99678327733334,99.99682061066667,99.996820584,99.99682954400001,99.99678327733334,99.99682061066667,99.996820584,99.99682954400001,99.99654575466667,99.99654575466667,99.996597968,99.996597968,2399.924736,3489.4546435713874,2189.255803176104,1889.9407296,99.996864,99.996864,99.996864,99.996864,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99552448,99.99474128,99.99552448,99.99474128,-0.10730514136422187,-0.16983948010336292,-0.08717797620217738,-0.061839488236476114,0.3208532076944087,0.4415391798490409,0.26744946159458305,0.1609029046923236,0.3208532076944087,0.4415391798490409,0.26744946159458305,0.1609029046923236,0.0,0.08323454676577159,0.25533325705730414,0.05516643092573784,24.107305141364222,35.091497792475394,22.069865480136954,19.003524556990776,24.107305141364222,35.091497792475394,22.069865480136954,19.003524556990776,24.0,34.92165831237203,21.982687503934777,18.9416850687543,24.0,34.8956407630082,21.89324460391182,18.9,24.578880516705457,35.77907394676213,22.380038311955712,19.24544816605689,24.578880516705457,35.77907394676213,22.380038311955712,19.24544816605689,24.0,35.00335496723445,22.27795322295171,19.003304233631507,0.003136,0.003136,0.003136,0.003136,3.336136e-05,3.336056e-05,3.179416e-05,3.336136e-05,3.336136e-05,3.336056e-05,3.179416e-05,3.336136e-05,3.5586720000000004e-05,3.7153119999999996e-05,3.4020320000000005e-05,3.5586720000000004e-05,4
1764161426,0.9999873382360596,0.9999794029774476,0.9999872354704368,0.9999790853739298,99.996864,99.99660397333334,99.99660397333334,99.996864,99.99679061575758,99.99680091636364,99.99680089212121,99.99683267636364,99.99679061575758,99.99680091636364,99.99680089212121,99.99683267636364,99.99654513066666,99.99649312533333,99.99654533866666,99.99659734400001,2399.924736,3489.863328808,2180.2515681639484,1889.9407296,99.996864,99.99608392,99.99608392,99.996864,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99552448,99.99474128,99.99552448,99.99474128,-0.09657462722779897,-0.17152844266443168,-0.14053513407879237,-0.07231309094527916,0.3044005404304604,0.42066865329757575,0.2658637503213346,0.15519291164280338,0.3044005404304604,0.42066865329757575,0.2658637503213346,0.15519291164280338,0.0,0.06927785376933793,0.230333653189711,0.04428023234531708,24.0965746272278,35.07234801322785,22.043215884026512,18.993172101291698,24.0965746272278,35.07234801322785,22.043215884026512,18.993172101291698,24.0,34.90081957056342,21.90268074994772,18.92085901034642,24.0,34.9,21.803369519032543,18.9,24.530876826422226,35.72248445119862,22.373084917557787,19.23332748555215,24.530876826422226,35.72248445119862,22.373084917557787,19.23332748555215,24.0,34.98083769318904,22.215921485940505,18.98085901034642,0.003136,0.00391608,0.00391608,0.003136,3.317941818181818e-05,3.388785454545455e-05,3.2463854545454544e-05,3.317941818181818e-05,3.317941818181818e-05,3.388785454545455e-05,3.2463854545454544e-05,3.317941818181818e-05,3.559296e-05,3.871952e-05,3.5586720000000004e-05,3.559296e-05,4
1764161427,0.9999928716605491,0.9999927772359842,0.9999927774582118,1.0000002871424205,99.996864,99.996864,99.996864,99.996864,99.9967967311111,99.99680617333333,99.99680615111112,99.99683528666667,99.9967967311111,99.99680617333333,99.99680615111112,99.99683528666667,99.99681303466667,99.99681324266666,99.99681324266668,99.996896576,2399.924736,3480.3439644752207,2170.2686175456993,1889.9407296,99.996864,99.996864,99.996864,99.996864,99.99384,99.994624,99.994624,99.99384,99.99384,99.994624,99.994624,99.99384,99.99608392,99.99608392,99.99608392,99.996864,-0.08779511566163833,-0.1862752289330345,-0.2282845448524995,-0.0838428999187606,0.2902440320999987,0.407168809993088,0.27224060024183294,0.14988509378199244,0.2902440320999987,0.407168809993088,0.27224060024183294,0.14988509378199244,0.0,0.052418451426643024,0.08122875794260684,0.0019208055279523355,24.08779511566164,35.048001022466046,22.01232051211861,18.98470191026518,24.08779511566164,35.048001022466046,22.01232051211861,18.98470191026518,24.0,34.86172579353301,21.78403596726611,18.90085901034642,24.0,34.80453111484797,21.703366793039624,18.9,24.482873136138995,35.66589495563511,22.366131523159858,19.22120680504741,24.482873136138995,35.66589495563511,22.366131523159858,19.22120680504741,24.0,34.903350772756156,21.877963441493694,18.90343604138568,0.003136,0.003136,0.003136,0.003136,3.30278e-05,3.36772e-05,3.237186666666666e-05,3.30278e-05,3.30278e-05,3.36772e-05,3.237186666666666e-05,3.30278e-05,3.291392e-05,3.447408e-05,3.290768e-05,3.134752e-05,4
